"","x","y","numb"
"1",-52.125,-50.3125,1
"2",-51.625,-50.3125,1
"3",-51.375,-50.3125,1
"4",-50.875,-50.4375,1
"5",-50.625,-51.4375,1
"6",-50.625,-50.4375,1
"7",-50.625,-50.0625,1
"8",-50.375,-51.4375,1
"9",-50.375,-51.3125,1
"10",-50.375,-51.0625,3
"11",-50.375,-50.8125,1
"12",-50.375,-50.6875,1
"13",-50.375,-50.5625,1
"14",-50.375,-50.4375,1
"15",-50.375,-50.3125,1
"16",-50.375,-50.1875,1
"17",-50.125,-51.1875,2
"18",-50.125,-50.8125,1
"19",-50.125,-50.6875,2
"20",-50.125,-50.5625,2
"21",-50.125,-50.4375,4
"22",-50.125,-50.3125,3
"23",-49.875,-51.1875,2
"24",-49.875,-51.0625,1
"25",-49.875,-50.9375,1
"26",-49.875,-50.8125,1
"27",-49.875,-50.5625,5
"28",-49.875,-50.4375,2
"29",-49.875,-50.3125,1
"30",-49.875,-50.1875,5
"31",-49.625,-52.4375,3
"32",-49.625,-51.5625,2
"33",-49.625,-51.4375,1
"34",-49.625,-51.3125,2
"35",-49.625,-51.0625,3
"36",-49.625,-50.8125,4
"37",-49.625,-50.6875,1
"38",-49.625,-50.5625,1
"39",-49.625,-50.4375,1
"40",-49.625,-50.3125,1
"41",-49.625,-50.1875,1
"42",-49.375,-52.6875,2
"43",-49.375,-52.5625,4
"44",-49.375,-52.4375,4
"45",-49.375,-51.6875,3
"46",-49.375,-51.5625,3
"47",-49.375,-51.4375,2
"48",-49.375,-51.3125,1
"49",-49.375,-51.1875,1
"50",-49.375,-50.9375,1
"51",-49.375,-50.8125,1
"52",-49.375,-50.6875,1
"53",-49.375,-50.5625,1
"54",-49.375,-50.4375,1
"55",-49.125,-52.9375,1
"56",-49.125,-52.8125,2
"57",-49.125,-52.3125,2
"58",-49.125,-51.8125,1
"59",-49.125,-51.6875,4
"60",-49.125,-51.5625,5
"61",-49.125,-51.4375,1
"62",-49.125,-51.1875,1
"63",-49.125,-51.0625,1
"64",-49.125,-50.9375,2
"65",-49.125,-50.8125,4
"66",-49.125,-50.6875,2
"67",-48.875,-52.9375,2
"68",-48.875,-52.1875,2
"69",-48.875,-51.8125,3
"70",-48.875,-51.6875,7
"71",-48.875,-51.5625,2
"72",-48.875,-50.9375,2
"73",-48.875,-50.8125,3
"74",-48.875,-50.6875,2
"75",-48.625,-52.9375,1
"76",-48.625,-52.8125,2
"77",-48.625,-52.0625,1
"78",-48.625,-51.8125,2
"79",-48.625,-51.6875,1
"80",-48.625,-51.5625,2
"81",-48.625,-50.9375,4
"82",-48.625,-50.8125,1
"83",-48.625,-50.6875,2
"84",-48.625,-50.5625,1
"85",-48.625,-50.4375,1
"86",-48.375,-52.8125,1
"87",-48.375,-52.6875,2
"88",-48.375,-52.0625,1
"89",-48.375,-51.8125,1
"90",-48.375,-51.6875,1
"91",-48.375,-51.5625,4
"92",-48.375,-51.1875,1
"93",-48.375,-50.9375,2
"94",-48.375,-50.8125,2
"95",-48.375,-50.6875,2
"96",-48.375,-50.5625,1
"97",-48.375,-50.3125,2
"98",-48.375,-50.1875,1
"99",-48.125,-52.9375,2
"100",-48.125,-52.8125,3
"101",-48.125,-52.6875,1
"102",-48.125,-52.3125,1
"103",-48.125,-52.0625,1
"104",-48.125,-51.8125,3
"105",-48.125,-51.6875,3
"106",-48.125,-51.0625,2
"107",-48.125,-50.9375,2
"108",-48.125,-50.8125,2
"109",-48.125,-50.3125,1
"110",-48.125,-50.1875,1
"111",-48.125,-50.0625,2
"112",-47.875,-55.0625,1
"113",-47.875,-53.0625,1
"114",-47.875,-52.9375,1
"115",-47.875,-52.8125,3
"116",-47.875,-52.4375,3
"117",-47.875,-51.9375,1
"118",-47.875,-51.8125,4
"119",-47.875,-51.6875,2
"120",-47.875,-50.9375,3
"121",-47.875,-50.8125,1
"122",-47.875,-50.6875,1
"123",-47.875,-50.5625,2
"124",-47.875,-50.4375,1
"125",-47.875,-50.1875,1
"126",-47.875,-50.0625,3
"127",-47.625,-54.9375,1
"128",-47.625,-54.8125,2
"129",-47.625,-53.0625,2
"130",-47.625,-52.8125,3
"131",-47.625,-52.6875,3
"132",-47.625,-52.0625,1
"133",-47.625,-51.9375,1
"134",-47.625,-51.1875,1
"135",-47.625,-51.0625,1
"136",-47.625,-50.9375,2
"137",-47.625,-50.8125,2
"138",-47.625,-50.3125,1
"139",-47.375,-56.4375,1
"140",-47.375,-56.3125,1
"141",-47.375,-56.1875,1
"142",-47.375,-55.9375,3
"143",-47.375,-55.8125,1
"144",-47.375,-55.6875,2
"145",-47.375,-55.5625,1
"146",-47.375,-55.4375,1
"147",-47.375,-55.3125,1
"148",-47.375,-55.1875,2
"149",-47.375,-55.0625,2
"150",-47.375,-54.8125,3
"151",-47.375,-54.6875,1
"152",-47.375,-53.1875,1
"153",-47.375,-53.0625,2
"154",-47.375,-52.9375,1
"155",-47.375,-52.8125,2
"156",-47.375,-52.5625,7
"157",-47.375,-52.4375,3
"158",-47.375,-52.1875,1
"159",-47.375,-51.8125,2
"160",-47.375,-51.3125,1
"161",-47.375,-51.1875,1
"162",-47.375,-51.0625,3
"163",-47.375,-50.9375,2
"164",-47.375,-50.1875,1
"165",-47.125,-56.4375,2
"166",-47.125,-56.0625,3
"167",-47.125,-55.8125,2
"168",-47.125,-55.6875,2
"169",-47.125,-55.5625,1
"170",-47.125,-55.4375,3
"171",-47.125,-55.3125,3
"172",-47.125,-55.1875,5
"173",-47.125,-54.8125,1
"174",-47.125,-54.6875,1
"175",-47.125,-54.5625,1
"176",-47.125,-53.1875,2
"177",-47.125,-52.9375,2
"178",-47.125,-52.8125,7
"179",-47.125,-52.6875,13
"180",-47.125,-52.5625,22
"181",-47.125,-52.4375,9
"182",-47.125,-52.3125,10
"183",-47.125,-52.1875,4
"184",-47.125,-52.0625,2
"185",-47.125,-51.9375,1
"186",-47.125,-51.8125,1
"187",-47.125,-51.6875,2
"188",-47.125,-51.5625,2
"189",-47.125,-51.4375,2
"190",-47.125,-51.1875,2
"191",-47.125,-51.0625,3
"192",-47.125,-50.1875,1
"193",-46.875,-56.4375,2
"194",-46.875,-56.3125,3
"195",-46.875,-56.0625,4
"196",-46.875,-55.8125,2
"197",-46.875,-55.6875,2
"198",-46.875,-55.4375,2
"199",-46.875,-55.3125,1
"200",-46.875,-55.0625,1
"201",-46.875,-54.9375,3
"202",-46.875,-54.8125,3
"203",-46.875,-54.6875,2
"204",-46.875,-53.3125,1
"205",-46.875,-53.1875,1
"206",-46.875,-53.0625,2
"207",-46.875,-52.9375,13
"208",-46.875,-52.8125,24
"209",-46.875,-52.6875,18
"210",-46.875,-52.5625,17
"211",-46.875,-52.4375,15
"212",-46.875,-52.3125,11
"213",-46.875,-52.1875,10
"214",-46.875,-52.0625,14
"215",-46.875,-51.9375,7
"216",-46.875,-51.8125,4
"217",-46.875,-51.6875,2
"218",-46.875,-51.5625,1
"219",-46.875,-51.4375,2
"220",-46.875,-51.3125,1
"221",-46.875,-51.1875,6
"222",-46.875,-51.0625,2
"223",-46.875,-50.0625,1
"224",-46.625,-56.6875,1
"225",-46.625,-56.5625,5
"226",-46.625,-56.4375,3
"227",-46.625,-56.3125,4
"228",-46.625,-56.1875,2
"229",-46.625,-56.0625,4
"230",-46.625,-55.9375,2
"231",-46.625,-55.8125,5
"232",-46.625,-55.6875,2
"233",-46.625,-55.5625,2
"234",-46.625,-55.4375,1
"235",-46.625,-55.0625,2
"236",-46.625,-54.9375,1
"237",-46.625,-54.6875,2
"238",-46.625,-54.5625,2
"239",-46.625,-54.4375,1
"240",-46.625,-54.3125,1
"241",-46.625,-54.1875,1
"242",-46.625,-53.3125,3
"243",-46.625,-53.1875,5
"244",-46.625,-53.0625,14
"245",-46.625,-52.9375,11
"246",-46.625,-52.8125,20
"247",-46.625,-52.6875,23
"248",-46.625,-52.5625,25
"249",-46.625,-52.4375,17
"250",-46.625,-52.3125,10
"251",-46.625,-52.1875,9
"252",-46.625,-52.0625,12
"253",-46.625,-51.9375,6
"254",-46.625,-51.8125,13
"255",-46.625,-51.6875,10
"256",-46.625,-51.5625,9
"257",-46.625,-51.4375,3
"258",-46.625,-51.3125,7
"259",-46.625,-51.1875,18
"260",-46.625,-51.0625,2
"261",-46.625,-50.8125,2
"262",-46.625,-50.6875,1
"263",-46.625,-50.0625,2
"264",-46.375,-57.0625,3
"265",-46.375,-56.9375,8
"266",-46.375,-56.8125,6
"267",-46.375,-56.6875,9
"268",-46.375,-56.5625,6
"269",-46.375,-56.4375,9
"270",-46.375,-56.3125,8
"271",-46.375,-56.1875,2
"272",-46.375,-56.0625,1
"273",-46.375,-55.9375,2
"274",-46.375,-55.8125,3
"275",-46.375,-55.6875,4
"276",-46.375,-55.5625,3
"277",-46.375,-55.4375,2
"278",-46.375,-55.3125,5
"279",-46.375,-55.1875,1
"280",-46.375,-55.0625,1
"281",-46.375,-54.9375,3
"282",-46.375,-54.8125,4
"283",-46.375,-54.6875,1
"284",-46.375,-54.5625,1
"285",-46.375,-54.4375,2
"286",-46.375,-54.3125,2
"287",-46.375,-54.1875,1
"288",-46.375,-53.9375,2
"289",-46.375,-53.4375,2
"290",-46.375,-53.3125,5
"291",-46.375,-53.1875,2
"292",-46.375,-53.0625,10
"293",-46.375,-52.9375,16
"294",-46.375,-52.8125,28
"295",-46.375,-52.6875,35
"296",-46.375,-52.5625,24
"297",-46.375,-52.4375,26
"298",-46.375,-52.3125,12
"299",-46.375,-52.1875,6
"300",-46.375,-52.0625,7
"301",-46.375,-51.9375,11
"302",-46.375,-51.8125,16
"303",-46.375,-51.6875,12
"304",-46.375,-51.5625,6
"305",-46.375,-51.4375,5
"306",-46.375,-51.3125,4
"307",-46.375,-51.1875,3
"308",-46.375,-50.9375,3
"309",-46.375,-50.6875,1
"310",-46.375,-50.5625,1
"311",-46.375,-50.4375,1
"312",-46.375,-50.3125,1
"313",-46.375,-50.1875,1
"314",-46.125,-57.1875,2
"315",-46.125,-57.0625,7
"316",-46.125,-56.9375,4
"317",-46.125,-56.8125,4
"318",-46.125,-56.6875,4
"319",-46.125,-56.5625,6
"320",-46.125,-56.4375,5
"321",-46.125,-56.3125,12
"322",-46.125,-56.1875,7
"323",-46.125,-56.0625,3
"324",-46.125,-55.9375,1
"325",-46.125,-55.8125,3
"326",-46.125,-55.6875,3
"327",-46.125,-55.5625,2
"328",-46.125,-55.4375,5
"329",-46.125,-55.3125,5
"330",-46.125,-55.1875,4
"331",-46.125,-55.0625,6
"332",-46.125,-54.9375,3
"333",-46.125,-54.8125,1
"334",-46.125,-54.6875,2
