"","x","y","numb"
"1",-86.625,-67.8125,4
"2",-86.625,-67.6875,3
"3",-86.625,-67.5625,1
"4",-86.375,-67.9375,2
"5",-86.125,-67.9375,1
"6",-86.125,-67.4375,4
"7",-85.875,-67.9375,1
"8",-85.875,-67.5625,3
"9",-85.875,-67.4375,3
"10",-85.875,-67.3125,3
"11",-85.875,-67.1875,1
"12",-85.625,-68.0625,3
"13",-85.625,-67.9375,2
"14",-85.625,-67.5625,6
"15",-85.625,-67.4375,9
"16",-85.625,-67.3125,7
"17",-85.625,-67.1875,2
"18",-85.375,-68.1875,1
"19",-85.375,-68.0625,7
"20",-85.375,-67.9375,4
"21",-85.375,-67.5625,16
"22",-85.375,-67.4375,7
"23",-85.375,-67.3125,9
"24",-85.375,-67.1875,4
"25",-85.125,-68.1875,3
"26",-85.125,-68.0625,3
"27",-85.125,-67.9375,1
"28",-85.125,-67.6875,6
"29",-85.125,-67.5625,8
"30",-85.125,-67.4375,16
"31",-85.125,-67.3125,9
"32",-85.125,-67.1875,4
"33",-84.875,-68.1875,5
"34",-84.875,-68.0625,7
"35",-84.875,-67.6875,6
"36",-84.875,-67.4375,4
"37",-84.875,-67.3125,6
"38",-84.875,-67.1875,1
"39",-84.875,-67.0625,1
"40",-84.625,-68.8125,3
"41",-84.625,-68.6875,2
"42",-84.625,-68.5625,2
"43",-84.625,-68.1875,5
"44",-84.625,-68.0625,9
"45",-84.625,-67.9375,1
"46",-84.625,-67.6875,14
"47",-84.625,-67.5625,1
"48",-84.625,-67.3125,5
"49",-84.375,-68.8125,5
"50",-84.375,-68.6875,3
"51",-84.375,-68.5625,4
"52",-84.375,-68.4375,1
"53",-84.375,-68.1875,7
"54",-84.375,-68.0625,4
"55",-84.375,-67.9375,6
"56",-84.375,-67.8125,2
"57",-84.375,-67.6875,10
"58",-84.375,-67.5625,5
"59",-84.375,-67.4375,1
"60",-84.375,-67.3125,3
"61",-84.375,-67.0625,1
"62",-84.125,-68.8125,2
"63",-84.125,-68.6875,6
"64",-84.125,-68.5625,9
"65",-84.125,-68.4375,5
"66",-84.125,-68.3125,3
"67",-84.125,-68.1875,3
"68",-84.125,-67.9375,3
"69",-84.125,-67.8125,2
"70",-84.125,-67.6875,13
"71",-84.125,-67.5625,16
"72",-84.125,-67.4375,7
"73",-84.125,-67.3125,3
"74",-84.125,-67.0625,2
"75",-83.875,-68.8125,2
"76",-83.875,-68.6875,4
"77",-83.875,-68.5625,5
"78",-83.875,-68.4375,4
"79",-83.875,-68.3125,5
"80",-83.875,-68.1875,2
"81",-83.875,-68.0625,3
"82",-83.875,-67.9375,2
"83",-83.875,-67.8125,4
"84",-83.875,-67.6875,4
"85",-83.875,-67.5625,20
"86",-83.875,-67.4375,2
"87",-83.875,-67.3125,1
"88",-83.875,-66.9375,1
"89",-83.625,-68.6875,4
"90",-83.625,-68.5625,5
"91",-83.625,-68.4375,4
"92",-83.625,-68.3125,11
"93",-83.625,-68.1875,18
"94",-83.625,-68.0625,23
"95",-83.625,-67.9375,21
"96",-83.625,-67.8125,13
"97",-83.625,-67.6875,7
"98",-83.625,-67.5625,11
"99",-83.625,-67.4375,1
"100",-83.625,-67.3125,1
"101",-83.625,-67.0625,4
"102",-83.625,-66.9375,2
"103",-83.375,-68.3125,4
"104",-83.375,-68.1875,21
"105",-83.375,-68.0625,18
"106",-83.375,-67.9375,38
"107",-83.375,-67.8125,36
"108",-83.375,-67.6875,23
"109",-83.375,-67.5625,9
"110",-83.375,-67.4375,2
"111",-83.375,-67.3125,1
"112",-83.375,-67.0625,2
"113",-83.375,-66.9375,2
"114",-83.125,-68.1875,18
"115",-83.125,-68.0625,24
"116",-83.125,-67.9375,45
"117",-83.125,-67.8125,69
"118",-83.125,-67.6875,81
"119",-83.125,-67.5625,32
"120",-83.125,-67.4375,12
"121",-83.125,-67.3125,6
"122",-83.125,-67.1875,2
"123",-82.875,-68.3125,2
"124",-82.875,-68.1875,10
"125",-82.875,-68.0625,29
"126",-82.875,-67.9375,46
"127",-82.875,-67.8125,63
"128",-82.875,-67.6875,68
"129",-82.875,-67.5625,64
"130",-82.875,-67.4375,19
"131",-82.875,-67.3125,3
"132",-82.875,-67.1875,9
"133",-82.875,-66.9375,2
"134",-82.875,-66.8125,3
"135",-82.875,-66.6875,1
"136",-82.875,-66.5625,5
"137",-82.875,-66.4375,3
"138",-82.625,-68.1875,4
