"","x","y","avg","min","max"
"1",-31.875,-54.9375,53.8,51,59
"2",-31.875,-54.8125,57.5,55,60
"3",-31.625,-55.0625,48.5,48,49
"4",-31.625,-54.9375,55.4,50,60
"5",-31.625,-54.8125,57.2,56,58
"6",-31.375,-55.1875,46,46,46
"7",-31.375,-55.0625,47,47,47
"8",-31.375,-54.8125,59,59,59
"9",-31.125,-55.3125,53.5,53,54
"10",-31.125,-55.1875,54.2,45,58
"11",-31.125,-55.0625,58.8,57,60
"12",-31.125,-54.9375,59.5,59,60
"13",-31.125,-54.8125,46,46,46
"14",-30.875,-55.4375,53.6666666666667,50,60
"15",-30.875,-55.3125,48,44,52
"16",-30.875,-55.1875,55.75,54,58
"17",-30.875,-55.0625,59.6666666666667,59,60
"18",-30.875,-54.9375,43.7777777777778,41,47
"19",-30.875,-54.8125,46.2857142857143,43,50
"20",-30.875,-54.6875,49.125,46,53
"21",-30.875,-54.5625,50,50,50
"22",-30.625,-59.1875,24.5,24,25
"23",-30.625,-55.5625,46,45,47
"24",-30.625,-55.4375,52,48,59
"25",-30.625,-55.3125,47.5,42,53
"26",-30.625,-55.1875,56,55,57
"27",-30.625,-55.0625,44.5,38,59
"28",-30.625,-54.9375,41.3333333333333,40,43
"29",-30.375,-59.3125,17.4642857142857,11,27
"30",-30.375,-59.1875,23.5054945054945,13,42
"31",-30.375,-59.0625,35.6421052631579,21,54
"32",-30.375,-58.9375,41.0869565217391,31,56
"33",-30.375,-58.8125,46.5714285714286,37,52
"34",-30.375,-58.6875,46.5,46,47
"35",-30.375,-55.6875,43,43,43
"36",-30.375,-55.5625,44,44,44
"37",-30.375,-55.4375,55,50,58
"38",-30.375,-55.3125,42.4,33,53
"39",-30.375,-55.1875,44.1818181818182,34,57
"40",-30.375,-55.0625,37.4444444444444,35,40
"41",-30.125,-59.6875,55.6666666666667,53,60
"42",-30.125,-59.5625,55.5,55,56
"43",-30.125,-59.4375,25.9230769230769,8,60
"44",-30.125,-59.3125,15.0357142857143,9,28
"45",-30.125,-59.1875,26.3055555555556,13,43
"46",-30.125,-59.0625,39.7325581395349,18,54
"47",-30.125,-58.9375,45.7162162162162,28,60
"48",-30.125,-58.8125,48.469387755102,37,60
"49",-30.125,-58.6875,51.75,48,55
"50",-30.125,-58.0625,38.5714285714286,36,41
"51",-30.125,-57.9375,39.4444444444444,33,43
"52",-30.125,-57.8125,43.7142857142857,42,45
"53",-30.125,-55.6875,41,40,42
"54",-30.125,-55.5625,55,55,55
"55",-30.125,-55.4375,48.25,40,56
"56",-30.125,-55.3125,37.8888888888889,30,52
"57",-30.125,-55.1875,40.6,32,53
"58",-29.875,-59.6875,27.8,21,31
