"","x","y","numb"
"1",-97.875,-71.6875,1
"2",-97.125,-71.6875,1
"3",-96.625,-71.5625,3
"4",-96.375,-71.6875,5
"5",-96.375,-71.5625,2
"6",-96.125,-71.8125,3
"7",-96.125,-71.6875,3
"8",-96.125,-71.5625,2
"9",-95.875,-71.8125,2
"10",-95.875,-71.6875,2
"11",-95.875,-71.5625,2
"12",-95.625,-71.9375,1
"13",-95.625,-71.8125,2
"14",-95.625,-71.6875,6
"15",-95.375,-72.0625,2
"16",-95.375,-71.9375,7
"17",-95.375,-71.8125,6
"18",-95.375,-71.6875,2
"19",-95.125,-72.1875,1
"20",-95.125,-72.0625,6
"21",-95.125,-71.9375,3
"22",-95.125,-71.8125,2
"23",-95.125,-71.6875,1
"24",-95.125,-71.5625,2
"25",-94.875,-72.1875,3
"26",-94.875,-72.0625,9
"27",-94.875,-71.9375,4
"28",-94.875,-71.8125,3
"29",-94.875,-71.6875,2
"30",-94.625,-72.1875,2
"31",-94.625,-72.0625,4
"32",-94.625,-71.9375,6
"33",-94.625,-71.8125,5
"34",-94.625,-71.6875,2
"35",-94.375,-72.1875,2
"36",-94.375,-72.0625,9
"37",-94.375,-71.9375,10
"38",-94.375,-71.8125,9
"39",-94.375,-71.6875,2
"40",-94.125,-72.1875,13
"41",-94.125,-72.0625,18
"42",-94.125,-71.9375,11
"43",-94.125,-71.8125,14
"44",-93.875,-72.1875,13
"45",-93.875,-72.0625,17
"46",-93.875,-71.9375,17
"47",-93.875,-71.8125,3
"48",-93.625,-72.3125,1
"49",-93.625,-72.1875,33
"50",-93.625,-72.0625,22
"51",-93.625,-71.9375,13
"52",-93.625,-71.8125,6
"53",-93.375,-72.3125,5
"54",-93.375,-72.1875,13
"55",-93.375,-72.0625,31
"56",-93.375,-71.9375,23
"57",-93.375,-71.8125,6
"58",-93.375,-71.6875,1
"59",-93.125,-72.3125,1
"60",-93.125,-72.1875,35
"61",-93.125,-72.0625,25
"62",-93.125,-71.9375,38
"63",-93.125,-71.8125,6
"64",-92.875,-72.3125,62
"65",-92.875,-72.1875,140
"66",-92.875,-72.0625,40
"67",-92.875,-71.9375,57
"68",-92.875,-71.8125,21
"69",-92.875,-71.6875,3
"70",-92.625,-72.3125,9
"71",-92.625,-72.1875,40
"72",-92.625,-72.0625,37
"73",-92.625,-71.9375,57
"74",-92.625,-71.8125,19
"75",-92.625,-71.6875,7
"76",-92.625,-71.5625,4
"77",-92.625,-71.4375,1
"78",-92.375,-72.3125,19
"79",-92.375,-72.1875,19
"80",-92.375,-72.0625,48
"81",-92.375,-71.9375,49
"82",-92.375,-71.8125,22
"83",-92.375,-71.6875,13
"84",-92.375,-71.5625,8
"85",-92.375,-71.4375,2
"86",-92.125,-72.3125,25
"87",-92.125,-72.1875,78
"88",-92.125,-72.0625,75
"89",-92.125,-71.9375,81
"90",-92.125,-71.8125,25
"91",-92.125,-71.6875,18
"92",-92.125,-71.5625,3
"93",-92.125,-71.4375,9
"94",-91.875,-72.3125,47
"95",-91.875,-72.1875,90
"96",-91.875,-72.0625,84
"97",-91.875,-71.9375,62
"98",-91.875,-71.8125,22
"99",-91.875,-71.6875,9
"100",-91.875,-71.5625,10
"101",-91.875,-71.4375,3
"102",-91.625,-72.3125,52
"103",-91.625,-72.1875,110
"104",-91.625,-72.0625,83
"105",-91.625,-71.9375,62
"106",-91.625,-71.8125,18
"107",-91.625,-71.6875,12
"108",-91.625,-71.5625,8
"109",-91.375,-72.3125,19
"110",-91.375,-72.1875,99
"111",-91.375,-72.0625,79
"112",-91.375,-71.9375,55
"113",-91.375,-71.8125,31
"114",-91.375,-71.6875,11
"115",-91.375,-71.5625,7
"116",-91.375,-71.4375,3
"117",-91.375,-71.3125,1
"118",-91.125,-72.3125,38
"119",-91.125,-72.1875,97
"120",-91.125,-72.0625,92
"121",-91.125,-71.9375,61
"122",-91.125,-71.8125,52
"123",-91.125,-71.6875,20
"124",-91.125,-71.5625,6
"125",-91.125,-71.4375,4
"126",-90.875,-72.4375,1
"127",-90.875,-72.3125,98
"128",-90.875,-72.1875,90
"129",-90.875,-72.0625,92
"130",-90.875,-71.9375,68
"131",-90.875,-71.8125,46
"132",-90.875,-71.6875,24
"133",-90.875,-71.5625,7
"134",-90.875,-71.4375,3
"135",-90.625,-72.4375,2
"136",-90.625,-72.3125,64
"137",-90.625,-72.1875,129
"138",-90.625,-72.0625,111
"139",-90.625,-71.9375,61
"140",-90.625,-71.8125,41
"141",-90.625,-71.6875,25
"142",-90.625,-71.5625,10
"143",-90.625,-71.4375,4
"144",-90.375,-72.3125,46
"145",-90.375,-72.1875,103
"146",-90.375,-72.0625,92
"147",-90.375,-71.9375,71
"148",-90.375,-71.8125,36
"149",-90.375,-71.6875,15
"150",-90.375,-71.5625,11
"151",-90.375,-71.4375,3
"152",-90.125,-72.3125,7
"153",-90.125,-72.1875,119
"154",-90.125,-72.0625,121
"155",-90.125,-71.9375,54
"156",-90.125,-71.8125,33
"157",-90.125,-71.6875,23
"158",-90.125,-71.5625,6
"159",-89.875,-72.3125,75
"160",-89.875,-72.1875,220
"161",-89.875,-72.0625,103
"162",-89.875,-71.9375,41
"163",-89.875,-71.8125,24
"164",-89.875,-71.6875,15
"165",-89.875,-71.5625,9
"166",-89.875,-71.4375,2
"167",-89.625,-72.3125,259
"168",-89.625,-72.1875,160
"169",-89.625,-72.0625,79
"170",-89.625,-71.9375,38
"171",-89.625,-71.8125,12
"172",-89.625,-71.6875,4
"173",-89.625,-71.5625,22
"174",-89.625,-71.4375,1
"175",-89.375,-72.3125,266
"176",-89.375,-72.1875,143
"177",-89.375,-72.0625,61
"178",-89.375,-71.9375,20
"179",-89.375,-71.8125,10
"180",-89.375,-71.6875,9
"181",-89.375,-71.5625,2
"182",-89.125,-72.3125,241
"183",-89.125,-72.1875,117
"184",-89.125,-72.0625,26
