"","x","y","numb"
"1",-53.625,-50.6875,1
"2",-53.625,-50.5625,1
"3",-53.625,-50.4375,2
"4",-53.625,-50.3125,1
"5",-53.625,-50.0625,1
"6",-53.375,-51.1875,2
"7",-53.375,-51.0625,1
"8",-53.375,-50.9375,4
"9",-53.375,-50.8125,2
"10",-53.375,-50.6875,2
"11",-53.375,-50.5625,2
"12",-53.375,-50.4375,3
"13",-53.375,-50.3125,2
"14",-53.375,-50.1875,5
"15",-53.375,-50.0625,4
"16",-53.125,-51.3125,2
"17",-53.125,-51.1875,7
"18",-53.125,-51.0625,8
"19",-53.125,-50.9375,17
"20",-53.125,-50.8125,5
"21",-53.125,-50.6875,10
"22",-53.125,-50.5625,8
"23",-53.125,-50.4375,11
"24",-53.125,-50.3125,9
"25",-53.125,-50.1875,4
"26",-53.125,-50.0625,3
"27",-52.875,-51.6875,2
"28",-52.875,-51.5625,1
"29",-52.875,-51.4375,4
"30",-52.875,-51.3125,4
"31",-52.875,-51.1875,9
"32",-52.875,-51.0625,7
"33",-52.875,-50.9375,5
"34",-52.875,-50.8125,9
"35",-52.875,-50.6875,9
"36",-52.875,-50.5625,13
"37",-52.875,-50.4375,6
"38",-52.875,-50.3125,12
"39",-52.875,-50.1875,5
"40",-52.875,-50.0625,3
"41",-52.625,-51.9375,3
"42",-52.625,-51.8125,8
"43",-52.625,-51.6875,7
"44",-52.625,-51.5625,10
"45",-52.625,-51.4375,12
"46",-52.625,-51.3125,7
"47",-52.625,-51.1875,10
"48",-52.625,-51.0625,8
"49",-52.625,-50.9375,10
"50",-52.625,-50.8125,16
"51",-52.625,-50.6875,5
"52",-52.625,-50.5625,4
"53",-52.625,-50.4375,2
"54",-52.625,-50.3125,1
"55",-52.625,-50.1875,1
"56",-52.625,-50.0625,2
"57",-52.375,-52.3125,1
"58",-52.375,-52.0625,3
"59",-52.375,-51.9375,8
"60",-52.375,-51.8125,3
"61",-52.375,-51.6875,8
"62",-52.375,-51.5625,11
"63",-52.375,-51.4375,6
"64",-52.375,-51.3125,6
"65",-52.375,-51.1875,15
"66",-52.375,-51.0625,16
"67",-52.375,-50.9375,17
"68",-52.375,-50.8125,20
"69",-52.375,-50.6875,3
"70",-52.375,-50.5625,5
"71",-52.375,-50.4375,5
"72",-52.375,-50.3125,2
"73",-52.375,-50.1875,7
"74",-52.375,-50.0625,3
"75",-52.125,-52.4375,1
"76",-52.125,-52.3125,2
"77",-52.125,-52.1875,3
"78",-52.125,-52.0625,4
"79",-52.125,-51.9375,11
"80",-52.125,-51.8125,12
"81",-52.125,-51.6875,14
"82",-52.125,-51.5625,14
"83",-52.125,-51.4375,14
"84",-52.125,-51.3125,10
"85",-52.125,-51.1875,10
"86",-52.125,-51.0625,9
"87",-52.125,-50.9375,16
"88",-52.125,-50.8125,14
"89",-52.125,-50.6875,2
"90",-52.125,-50.5625,5
"91",-52.125,-50.4375,6
"92",-52.125,-50.3125,11
"93",-52.125,-50.1875,6
"94",-52.125,-50.0625,4
"95",-51.875,-52.4375,3
"96",-51.875,-52.3125,2
"97",-51.875,-52.1875,5
"98",-51.875,-52.0625,13
"99",-51.875,-51.9375,10
"100",-51.875,-51.8125,13
"101",-51.875,-51.6875,5
"102",-51.875,-51.5625,6
"103",-51.875,-51.4375,14
"104",-51.875,-51.3125,3
"105",-51.875,-51.1875,2
"106",-51.875,-51.0625,11
"107",-51.875,-50.9375,10
"108",-51.875,-50.8125,13
"109",-51.875,-50.6875,7
"110",-51.875,-50.5625,3
"111",-51.875,-50.4375,3
"112",-51.875,-50.3125,4
"113",-51.875,-50.1875,4
"114",-51.875,-50.0625,9
"115",-51.625,-52.5625,1
"116",-51.625,-52.4375,3
"117",-51.625,-52.3125,5
"118",-51.625,-52.1875,6
"119",-51.625,-52.0625,9
"120",-51.625,-51.9375,15
"121",-51.625,-51.8125,21
"122",-51.625,-51.6875,23
"123",-51.625,-51.5625,12
"124",-51.625,-51.4375,13
"125",-51.625,-51.3125,1
"126",-51.625,-51.1875,5
"127",-51.625,-51.0625,9
"128",-51.625,-50.9375,8
"129",-51.625,-50.8125,2
"130",-51.625,-50.6875,5
"131",-51.625,-50.5625,2
"132",-51.625,-50.3125,2
"133",-51.625,-50.1875,2
"134",-51.625,-50.0625,11
"135",-51.375,-52.5625,1
"136",-51.375,-52.4375,2
"137",-51.375,-52.3125,6
"138",-51.375,-52.1875,8
"139",-51.375,-52.0625,16
"140",-51.375,-51.9375,22
"141",-51.375,-51.8125,27
"142",-51.375,-51.6875,20
"143",-51.375,-51.5625,17
"144",-51.375,-51.4375,13
"145",-51.375,-51.3125,5
"146",-51.375,-51.1875,5
"147",-51.375,-51.0625,10
"148",-51.375,-50.9375,11
"149",-51.375,-50.8125,4
"150",-51.375,-50.6875,6
"151",-51.375,-50.4375,2
