"","x","y","avg","min","max"
"1",-55.625,-70.1875,2.0318603515625,0.2886962890625,3.318115234375
"2",-55.375,-71.0625,54.32958984375,54.32958984375,54.32958984375
"3",-55.375,-70.9375,43.2815619574653,6.3946533203125,76.127197265625
"4",-55.375,-70.6875,13.5138854980469,11.539306640625,14.2579345703125
"5",-55.375,-70.3125,8.06687709263393,3.9490966796875,17.2896728515625
"6",-55.125,-71.0625,29.7510884602865,9.6939697265625,47.4991455078125
"7",-55.125,-70.9375,21.9668579101562,0.449462890625,48.1185302734375
"8",-55.125,-70.8125,40.968505859375,40.968505859375,40.968505859375
"9",-55.125,-70.6875,25.1828765869141,6.652587890625,37.9027099609375
"10",-55.125,-70.5625,39.8841552734375,38.6741943359375,40.70654296875
"11",-55.125,-70.4375,23.9088134765625,5.2633056640625,38.979248046875
"12",-55.125,-70.3125,20.0172973632813,4.355712890625,39.51318359375
"13",-55.125,-70.1875,7.7692626953125,0.6708984375,22.1324462890625
"14",-55.125,-70.0625,15.8859252929688,4.482666015625,26.963134765625
"15",-54.875,-71.1875,14.9560546875,5.89990234375,33.36669921875
"16",-54.875,-71.0625,26.4477813097895,1.6956787109375,56.1129150390625
"17",-54.875,-70.9375,20.5692706930226,2.05224609375,54.2127685546875
"18",-54.875,-70.8125,16.0839140920928,0.4129638671875,41.960205078125
"19",-54.875,-70.6875,17.4381617495888,3.25732421875,39.0599365234375
"20",-54.875,-70.5625,24.591788155692,7.4912109375,44.484130859375
"21",-54.875,-70.4375,21.1312830307904,1.110107421875,45.4716796875
"22",-54.875,-70.3125,13.4032541910807,0.645751953125,41.9312744140625
"23",-54.875,-70.1875,16.0626656668527,0.719970703125,47.44140625
"24",-54.875,-70.0625,10.9948120117188,7.01123046875,14.80224609375
"25",-54.875,-69.9375,9.27908325195312,7.88916015625,10.509765625
"26",-54.625,-71.3125,23.8082682291667,0.33203125,68.326416015625
"27",-54.625,-71.1875,29.005729675293,1.87939453125,75.6671142578125
"28",-54.625,-71.0625,25.0743931361607,0.193115234375,71.330810546875
"29",-54.625,-70.9375,19.4081614424543,3.991943359375,81.199462890625
"30",-54.625,-70.8125,12.6115963358275,0.3797607421875,41.9697265625
"31",-54.625,-70.6875,14.3465189119665,0.2733154296875,39.7086181640625
"32",-54.625,-70.5625,18.4402863875679,0.1541748046875,43.32421875
"33",-54.625,-70.4375,10.7120857885328,0.0087890625,44.618896484375
"34",-54.625,-70.3125,10.5415675951087,0.478759765625,40.1298828125
"35",-54.625,-70.1875,15.0694961547852,1.596923828125,40.740234375
"36",-54.625,-70.0625,9.78298950195312,3.055908203125,13.649658203125
"37",-54.625,-69.9375,11.3854166666667,5.8115234375,14.453857421875
"38",-54.375,-71.4375,22.1511077880859,1.8966064453125,34.3062744140625
"39",-54.375,-71.3125,29.3265808105469,0.26953125,66.9207763671875
"40",-54.375,-71.1875,24.7750722178212,0.27099609375,66.56884765625
"41",-54.375,-71.0625,20.0063845985814,0.2840576171875,68.032470703125
"42",-54.375,-70.9375,14.3054111126772,0.0166015625,40.979736328125
"43",-54.375,-70.8125,13.2840557098389,0.040283203125,79.5826416015625
"44",-54.375,-70.6875,24.5126316236413,0.277587890625,80.99853515625
"45",-54.375,-70.5625,13.4163190056296,0.579833984375,45.940673828125
"46",-54.375,-70.4375,9.73178335336539,0.5107421875,36.036865234375
"47",-54.375,-70.3125,9.83371151194853,0.285400390625,38.083251953125
"48",-54.375,-70.1875,11.7655414782072,0.138427734375,36.265380859375
"49",-54.375,-70.0625,9.59278869628906,0.643798828125,31.123046875
"50",-54.375,-69.9375,11.3172336154514,5.18310546875,24.22314453125
"51",-54.375,-69.8125,12.2596609933036,5.7900390625,16.94580078125
"52",-54.375,-69.6875,9.202392578125,9.202392578125,9.202392578125
"53",-54.125,-71.8125,21.2129516601562,21.2129516601562,21.2129516601562
"54",-54.125,-71.6875,25.165771484375,15.3650512695312,41.6536254882812
"55",-54.125,-71.4375,24.3512946234809,1.6202392578125,65.07177734375
"56",-54.125,-71.3125,25.1168103164501,0.6961669921875,61.56494140625
"57",-54.125,-71.1875,22.7048706602088,0.0009765625,61.103271484375
"58",-54.125,-71.0625,16.7734392820484,0.610595703125,63.8804931640625
"59",-54.125,-70.9375,11.3220260620117,0.1280517578125,37.9549560546875
"60",-54.125,-70.8125,27.688139073989,0.38134765625,84.69482421875
"61",-54.125,-70.6875,23.8790616122159,0.268798828125,50.76123046875
"62",-54.125,-70.5625,15.0918956938244,0.315185546875,47.035400390625
"63",-54.125,-70.4375,12.970947265625,0.193359375,49.268798828125
"64",-54.125,-70.3125,12.6083447265625,0.10400390625,42.064453125
"65",-54.125,-70.1875,13.0773639678955,1.1162109375,43.283935546875
"66",-54.125,-70.0625,14.6299685214428,0.212890625,50.09765625
"67",-54.125,-69.9375,16.2529387297454,1.880615234375,54.383056640625
"68",-54.125,-69.8125,18.7399471507353,3.438232421875,55.67236328125
"69",-54.125,-69.6875,14.6987847222222,3.416015625,55.418212890625
"70",-54.125,-69.5625,2.146484375,2.146484375,2.146484375
"71",-53.875,-71.9375,69.1779174804688,69.1779174804688,69.1779174804688
"72",-53.875,-71.8125,41.5830620659722,12.7394409179688,62.1729736328125
"73",-53.875,-71.6875,26.4333103724888,9.6505126953125,42.5316162109375
"74",-53.875,-71.5625,12.9816535500919,2.0303955078125,40.7421875
"75",-53.875,-71.4375,25.3399007161458,2.8271484375,69.874755859375
"76",-53.875,-71.3125,23.9107691805128,0.0811767578125,59.357666015625
