"","x","y","avg","min","max"
"1",-100.125,-71.6875,60,60,60
"2",-99.875,-71.6875,59,59,59
"3",-99.625,-71.6875,57.5,57,58
"4",-99.125,-71.5625,56,56,56
"5",-98.875,-71.4375,55,55,55
"6",-98.625,-71.4375,54,54,54
"7",-98.375,-71.8125,59.5,59,60
"8",-98.375,-71.5625,53,53,53
"9",-98.125,-71.8125,57.5555555555556,56,60
"10",-98.125,-71.5625,52,52,52
"11",-97.875,-71.8125,55,55,55
"12",-97.875,-71.6875,52.5,51,54
"13",-97.875,-71.5625,60,60,60
"14",-97.625,-71.8125,53.5,53,54
"15",-97.625,-71.6875,59.625,59.625,59.625
"16",-97.625,-71.5625,56,54,59
"17",-97.375,-71.8125,53,53,53
"18",-97.375,-71.6875,51.5,50,53
"19",-97.375,-71.5625,57,56,58
"20",-97.125,-71.8125,51.6666666666667,51,52
"21",-97.125,-71.6875,50.5,49,52
"22",-96.875,-71.8125,49.5,49,50
"23",-96.875,-71.6875,53.725,48,60
"24",-96.875,-71.5625,58,57,59
"25",-96.625,-71.8125,47.5,47,48
"26",-96.625,-71.6875,57,57,57
"27",-96.625,-71.5625,52.6,47,56
"28",-96.625,-71.4375,54.5,53,56
"29",-96.375,-71.8125,46,46,46
"30",-96.375,-71.6875,56.9166666666667,50,59.9583333333333
"31",-96.375,-71.4375,50.75,46,55
"32",-96.375,-71.3125,45,45,45
"33",-96.125,-71.6875,59.4791666666667,58.9583333333333,60
"34",-96.125,-71.5625,58,57,59
"35",-96.125,-71.4375,60,60,60
"36",-96.125,-71.3125,51,51,51
"37",-96.125,-71.1875,44,44,44
"38",-95.875,-71.9375,50,49,51
"39",-95.875,-71.8125,51.5703125,45,54.7604166666667
"40",-95.875,-71.6875,52.8125,49,56.625
"41",-95.875,-71.5625,54.2386363636364,49.9583333333333,57.9583333333333
"42",-95.875,-71.4375,50,41,60
"43",-95.875,-71.3125,48.5,42,60
"44",-95.625,-72.0625,56.7787708100818,54,59.7604166666667
"45",-95.625,-71.9375,53.3200757575758,47,60
"46",-95.625,-71.8125,54.0770833333333,44,60
"47",-95.625,-71.6875,59.25,57,60
"48",-95.625,-71.5625,50.4791666666667,47,58
"49",-95.625,-71.4375,53.5,48,59
"50",-95.625,-71.3125,53,53,53
"51",-95.375,-72.0625,55.2621536254883,46,59.3263905843099
"52",-95.375,-71.9375,50.2335662841797,43.3263905843099,59.8263905843099
"53",-95.375,-71.8125,53.1666666666667,43,59
"54",-95.375,-71.6875,56.1197916666667,46.9583333333333,60
"55",-95.375,-71.5625,55.4285714285714,49,60
"56",-95.375,-71.4375,50,40,59
"57",-95.375,-71.3125,49,49,49
"58",-95.125,-72.1875,37,37,37
"59",-95.125,-72.0625,51.9466543486624,36,58
"60",-95.125,-71.9375,54.5224366799379,42.3263905843099,60
"61",-95.125,-71.8125,56.5,47,60
"62",-95.125,-71.6875,52.3229166666667,43.9583333333333,58
"63",-95.125,-71.5625,55.3076923076923,39,60
"64",-95.125,-71.4375,56.2222222222222,46,60
"65",-94.875,-72.1875,43.4263895670573,38,48.6319478352865
"66",-94.875,-72.0625,48.2696767736364,39,58.3263905843099
"67",-94.875,-71.9375,54.5253477732341,40.3263905843099,60
"68",-94.875,-71.8125,55.4170526575159,42,60
"69",-94.875,-71.6875,53.5552888527895,41.9583333333333,60
"70",-94.875,-71.5625,55.0844913058811,38,60
"71",-94.875,-71.4375,53.4444444444444,44,59
"72",-94.625,-72.1875,50.5723833915515,35,59.1388905843099
"73",-94.625,-72.0625,51.1083333333333,37,60
"74",-94.625,-71.9375,51.1458341810438,39.3263905843099,59
"75",-94.625,-71.8125,54.5204479076244,38.3263905843099,59
"76",-94.625,-71.6875,51.5753205128205,32,60
"77",-94.625,-71.5625,47.3333333333333,35,60
"78",-94.625,-71.4375,58.317131890191,56,60
"79",-94.375,-72.3125,51.1463133713295,40,59.6319478352865
"80",-94.375,-72.1875,53.7403149521142,49,60
"81",-94.375,-72.0625,51.7797626313709,42,60
"82",-94.375,-71.9375,50.4104668753488,39.6319452921549,60
"83",-94.375,-71.8125,50.773727134422,31,59.9513905843099
"84",-94.375,-71.6875,50.7220648563269,39,59
"85",-94.375,-71.5625,51.5474548339844,40,55.9756978352865
"86",-94.375,-71.4375,55,55,55
"87",-94.125,-72.3125,57.6940361471737,53,60
"88",-94.125,-72.1875,50.8498777501723,39,58.6319478352865
"89",-94.125,-72.0625,50.0173613230387,36,59
"90",-94.125,-71.9375,46.6762159135607,34,56
"91",-94.125,-71.8125,49.4951693769814,35,60
"92",-94.125,-71.6875,45.9217995906222,37,57
"93",-94.125,-71.5625,50.6666666666667,49,53
"94",-93.875,-72.3125,54.9725697835286,44,60
"95",-93.875,-72.1875,53.030478771822,38,60
"96",-93.875,-72.0625,50.5173617892795,35,58
"97",-93.875,-71.9375,48.2193287743462,33,58
"98",-93.875,-71.8125,51.0421629406157,41,60
"99",-93.875,-71.6875,45.1789354112413,30,58.3993072509766
"100",-93.625,-72.3125,56.0585334414528,52.8715311686198,59.7222239176432
"101",-93.625,-72.1875,53.8598324959738,34,59.1597239176432
"102",-93.625,-72.0625,48.8546403827089,32,60
"103",-93.625,-71.9375,51.8249202630459,35.6319452921549,60
"104",-93.625,-71.8125,50.2098769199701,41,57.3993072509766
"105",-93.625,-71.6875,54.3298611111111,35.9583333333333,60
"106",-93.375,-72.3125,58.1388905843099,54.8611145019531,60
"107",-93.375,-72.1875,54.359954268844,44,60
"108",-93.375,-72.0625,50.72553692442,33,60
"109",-93.375,-71.9375,47.9666222192908,34.6319452921549,59.9131978352865
"110",-93.375,-71.8125,51.0039687383743,37,60
"111",-93.375,-71.6875,49.163194565546,29,60
"112",-93.375,-71.5625,60,60,60
"113",-93.125,-72.3125,53.6076398577009,46,60
"114",-93.125,-72.1875,53.5684811627423,45,60
"115",-93.125,-72.0625,51.6627606285943,38,60
"116",-93.125,-71.9375,48.4582424498441,31,59.7743072509766
"117",-93.125,-71.8125,49.4193011755231,33.9583333333333,60
"118",-93.125,-71.6875,49,42,58
"119",-92.875,-72.3125,54.612940684536,41,59.9236145019531
"120",-92.875,-72.1875,53.3811099205488,36,60
"121",-92.875,-72.0625,47.7456602732341,30,60
"122",-92.875,-71.9375,48.9082690689915,31.6319452921549,60
"123",-92.875,-71.8125,49.4716594799145,32.9583333333333,60
"124",-92.875,-71.6875,50.4490743001302,28,60
"125",-92.875,-71.5625,54.6666666666667,40,59
"126",-92.625,-72.3125,53.2477973057673,39.8402786254883,60
"127",-92.625,-72.1875,52.6136194158483,31,60
"128",-92.625,-72.0625,50.8772187409578,29,60
"129",-92.625,-71.9375,50.2769939873808,30,60
"130",-92.625,-71.8125,48.8612399631076,36,60
"131",-92.625,-71.6875,52.1929016113281,37,60
"132",-92.625,-71.5625,45.8,41,59
"133",-92.375,-72.3125,52.3616722134279,38.8402786254883,60
"134",-92.375,-72.1875,48.5316068209135,28,59.4722239176432
"135",-92.375,-72.0625,52.4550784428914,34,59.9895833333333
"136",-92.375,-71.9375,46.6882350139129,29.6319452921549,59.9756978352865
"137",-92.375,-71.8125,49.1561513264974,32.3263905843099,60
"138",-92.375,-71.6875,45.8,27,56
"139",-92.375,-71.5625,45,45,45
"140",-92.375,-71.4375,52.75,46,60
"141",-92.125,-72.3125,48.2220122212111,25,60
"142",-92.125,-72.1875,47.9745562133789,26,59.7118072509766
"143",-92.125,-72.0625,48.3165108765795,28.6319452921549,60
"144",-92.125,-71.9375,49.2411060071971,26,60
"145",-92.125,-71.8125,51.6602332919252,35,60
"146",-92.125,-71.6875,60,60,60
"147",-91.875,-72.3125,47.2048618560688,24,60
"148",-91.875,-72.1875,46.6551484405679,25,60
"149",-91.875,-72.0625,46.7488058767011,26.6319452921549,60
"150",-91.875,-71.9375,49.1123974647051,29,60
"151",-91.875,-71.8125,51.0371662657938,38.6076405843099,60
"152",-91.625,-72.3125,48.3563100666019,28.9340286254883,60
"153",-91.625,-72.1875,47.24141140988,24,60
"154",-91.625,-72.0625,44.9993726852092,24.6319452921549,60
"155",-91.625,-71.9375,49.1930811291649,28,60
"156",-91.625,-71.8125,50.8943871392144,37,60
"157",-91.625,-71.6875,55.6905867965133,42.6076405843099,60
"158",-91.375,-72.3125,47.7031900853287,31,60
"159",-91.375,-72.1875,46.6092032706768,24,60
"160",-91.375,-72.0625,47.7984243627783,24.9583333333333,60
"161",-91.375,-71.9375,49.62369828754,23.6319452921549,60
"162",-91.375,-71.8125,51.657639058431,37,58.75
"163",-91.375,-71.6875,51.9367291485822,44.6076405843099,58
"164",-91.375,-71.5625,51.1076405843099,47.6076405843099,54.6076405843099
"165",-91.375,-71.4375,57.3576405843099,55.6076405843099,59.6076405843099
"166",-91.125,-72.3125,47.881481040494,28.9965286254883,60
"167",-91.125,-72.1875,46.1151590853487,23,60
"168",-91.125,-72.0625,48.4516884861881,26,60
"169",-91.125,-71.9375,47.5005789862739,22.6319452921549,60
"170",-91.125,-71.8125,52.2884619297125,36,59.8993072509766
"171",-91.125,-71.6875,58,56,60
"172",-91.125,-71.5625,55,55,55
"173",-91.125,-71.4375,58.6076405843099,58.6076405843099,58.6076405843099
"174",-90.875,-72.4375,40.7564493815104,34,51.1770833333333
"175",-90.875,-72.3125,48.0332762703063,28,60
"176",-90.875,-72.1875,47.0065453731652,23.8680572509766,60
"177",-90.875,-72.0625,45.2940943943258,23,60
"178",-90.875,-71.9375,49.5267097277519,25.3263905843099,60
"179",-90.875,-71.8125,53.5381949288504,43,60
"180",-90.875,-71.6875,56,54,59
"181",-90.875,-71.5625,54,54,54
"182",-90.625,-72.4375,46.1309242996515,31,59.0798645019531
"183",-90.625,-72.3125,44.5127808600247,25,59.6979166666667
"184",-90.625,-72.1875,46.1119477425093,22.8680572509766,60
"185",-90.625,-72.0625,48.234415321253,21.6319452921549,60
"186",-90.625,-71.9375,51.2284091371478,24.3263905843099,60
"187",-90.625,-71.8125,52.7777777777778,34,60
"188",-90.625,-71.6875,58.7142857142857,57,60
"189",-90.625,-71.5625,53,53,53
"190",-90.375,-72.3125,47.2048166843883,27.96875,60
"191",-90.375,-72.1875,44.2595442998977,24,60
"192",-90.375,-72.0625,47.8668381420534,23.3263905843099,60
"193",-90.375,-71.9375,51.2977431161063,30,60
"194",-90.375,-71.8125,48.2280095418294,31,60
"195",-90.375,-71.6875,56.5,55,58
"196",-90.375,-71.5625,51.5,51,52
"197",-90.125,-72.3125,42.2617193857829,36.5763905843099,54.5208333333333
"198",-90.125,-72.1875,45.3674893541401,20.6319452921549,60
"199",-90.125,-72.0625,48.858475037563,22,60
"200",-90.125,-71.9375,49.6666666666667,29,60
"201",-90.125,-71.8125,53.9938569680238,40,60
"202",-90.125,-71.6875,56,49,60
"203",-90.125,-71.5625,50,50,50
"204",-89.875,-72.3125,44.4624449485107,19,59.90625
"205",-89.875,-72.1875,42.967529205753,21,60
"206",-89.875,-72.0625,49.240630942047,23,60
"207",-89.875,-71.9375,49.7099017071468,28,60
"208",-89.875,-71.8125,54.1600117153592,39,60
"209",-89.875,-71.6875,47.5,47,48
"210",-89.625,-72.4375,41.8333333333333,41.8333333333333,41.8333333333333
"211",-89.625,-72.3125,42.3793145189382,18,60
"212",-89.625,-72.1875,44.6059717044496,21.9583333333333,60
"213",-89.625,-72.0625,49.4349394480387,27,60
"214",-89.625,-71.9375,50.3978913860557,34,60
"215",-89.625,-71.8125,54.1538461538462,46,60
"216",-89.375,-72.3125,43.983757067762,18.8020833333333,60
"217",-89.375,-72.1875,44.7818317078708,18,60
"218",-89.375,-72.0625,49.3855733327322,31,60
"219",-89.375,-71.9375,49.2677000712573,28,60
"220",-89.375,-71.8125,54.0833333333333,45,60
"221",-89.375,-71.6875,59,58,60
"222",-89.125,-72.3125,44.8892647790853,18,60
"223",-89.125,-72.1875,45.5932119440905,17,60
"224",-89.125,-72.0625,48.3072358271554,26,60
"225",-89.125,-71.9375,51.0230857230522,31,60
"226",-89.125,-71.8125,52.1875,43,60
"227",-89.125,-71.6875,54.5,52,57
"228",-88.875,-72.4375,46.5036145515248,17.9444452921549,60
"229",-88.875,-72.3125,44.1138440741867,18,60
"230",-88.875,-72.1875,45.6736734783839,25,60
"231",-88.875,-72.0625,46.2630472921763,25,60
"232",-88.875,-71.9375,48.7620082431369,27,59
"233",-88.875,-71.8125,54.8333333333333,47,59
"234",-88.875,-71.6875,57.2,55,60
"235",-88.625,-72.4375,46.2139490817456,15.8888893127441,60
"236",-88.625,-72.3125,44.9235980268838,17,60
"237",-88.625,-72.1875,45.374342924039,22,60
"238",-88.625,-72.0625,45.7494015163846,24,60
"239",-88.625,-71.9375,49.2807421180291,26,60
"240",-88.625,-71.8125,50.0714285714286,44,55
"241",-88.625,-71.6875,55.6,52,60
"242",-88.375,-72.5625,46.5407208529386,34.9097239176432,59.4618072509766
"243",-88.375,-72.4375,44.8436687282665,18.6319452921549,60
"244",-88.375,-72.3125,43.448965180595,16,60
"245",-88.375,-72.1875,45.7901571522588,20,60
"246",-88.375,-72.0625,44.6511997041248,23,60
"247",-88.375,-71.9375,50.6676590329125,29,60
"248",-88.375,-71.8125,49.7272727272727,45,54
"249",-88.375,-71.6875,56,54,58
"250",-88.125,-72.8125,46.8187386033225,20,59.9166666666667
"251",-88.125,-72.6875,42.3170416416266,33.9548619588216,50
"252",-88.125,-72.5625,44.51388958329,24,60
"253",-88.125,-72.4375,43.8415359637243,15,60
"254",-88.125,-72.3125,41.4210592015584,17,60
"255",-88.125,-72.1875,44.0073753179506,20,59.8680572509766
"256",-88.125,-72.0625,43.416008258688,22,60
"257",-88.125,-71.9375,46.6363636363636,26,60
"258",-88.125,-71.8125,50.9677419354839,39,60
"259",-88.125,-71.6875,49.6666666666667,41,59
"260",-87.875,-72.8125,46.6594647867586,19,60
"261",-87.875,-72.6875,45.7837235807168,31,59.8472239176432
"262",-87.875,-72.5625,42.8842933396786,16,60
"263",-87.875,-72.4375,42.791317242295,15,60
"264",-87.875,-72.3125,42.8315148732019,21,60
"265",-87.875,-72.1875,43.7481061993223,21,60
"266",-87.875,-72.0625,42.25,28,60
"267",-87.875,-71.9375,47.8,24,60
"268",-87.875,-71.8125,50.7692307692308,45,60
"269",-87.875,-71.6875,53.8,43,58
"270",-87.625,-72.8125,42.8680079660298,18,60
"271",-87.625,-72.6875,43.3319220648872,21.8888905843099,60
"272",-87.625,-72.5625,43.3688465327173,16,60
"273",-87.625,-72.4375,40.9741770342223,15,60
"274",-87.625,-72.3125,42.8174803815569,18,60
"275",-87.625,-72.1875,40.7009429465011,18,60
"276",-87.625,-72.0625,39.6944444444444,19,58
"277",-87.625,-71.9375,45.85,21,60
"278",-87.625,-71.8125,51.2631578947368,45,57
"279",-87.625,-71.6875,54.3333333333333,44,60
"280",-87.375,-72.9375,43.6508923673082,20,60
"281",-87.375,-72.8125,42.3928781993805,17,60
"282",-87.375,-72.6875,38.8302717729048,14,60
"283",-87.375,-72.5625,38.959095147758,15,60
"284",-87.375,-72.4375,39.2573893254222,16,60
