"","x","y","numb"
"1",-92.875,-71.9375,1
"2",-92.625,-72.1875,2
"3",-92.625,-71.9375,1
"4",-92.375,-72.1875,3
"5",-92.375,-71.8125,1
"6",-92.125,-72.1875,3
"7",-92.125,-72.0625,2
"8",-92.125,-71.8125,1
"9",-91.875,-72.1875,2
"10",-91.875,-72.0625,1
"11",-91.875,-71.8125,2
"12",-91.625,-72.1875,4
"13",-91.625,-71.8125,1
"14",-91.625,-71.6875,1
"15",-91.625,-71.5625,1
"16",-91.375,-72.1875,3
"17",-91.375,-71.8125,2
"18",-91.375,-71.5625,2
"19",-91.125,-72.1875,8
"20",-91.125,-72.0625,1
"21",-91.125,-71.8125,1
"22",-91.125,-71.6875,2
"23",-91.125,-71.5625,1
"24",-90.875,-72.3125,5
"25",-90.875,-72.1875,3
"26",-90.875,-72.0625,2
"27",-90.875,-71.8125,1
"28",-90.875,-71.6875,1
"29",-90.625,-72.3125,9
"30",-90.625,-72.1875,4
"31",-90.625,-72.0625,8
"32",-90.625,-71.9375,1
"33",-90.625,-71.8125,2
"34",-90.625,-71.5625,1
"35",-90.375,-72.3125,7
"36",-90.375,-72.1875,5
"37",-90.375,-72.0625,6
"38",-90.375,-71.8125,4
"39",-90.375,-71.6875,2
"40",-90.125,-72.3125,2
"41",-90.125,-72.1875,4
"42",-90.125,-72.0625,10
"43",-90.125,-71.8125,4
"44",-90.125,-71.6875,1
"45",-89.875,-72.1875,5
"46",-89.875,-72.0625,11
"47",-89.875,-71.9375,7
"48",-89.875,-71.6875,3
"49",-89.625,-72.3125,1
"50",-89.625,-72.1875,5
"51",-89.625,-72.0625,15
"52",-89.625,-71.9375,7
"53",-89.625,-71.8125,2
"54",-89.625,-71.6875,2
"55",-89.375,-72.3125,2
"56",-89.375,-72.1875,8
"57",-89.375,-72.0625,17
"58",-89.375,-71.9375,12
"59",-89.375,-71.8125,3
"60",-89.375,-71.6875,1
"61",-89.125,-72.3125,6
"62",-89.125,-72.1875,13
"63",-89.125,-72.0625,24
"64",-89.125,-71.9375,15
"65",-89.125,-71.8125,2
"66",-89.125,-71.6875,1
"67",-89.125,-71.5625,2
"68",-88.875,-72.3125,8
"69",-88.875,-72.1875,17
"70",-88.875,-72.0625,28
"71",-88.875,-71.9375,17
"72",-88.875,-71.8125,1
"73",-88.875,-71.5625,4
"74",-88.625,-72.3125,7
"75",-88.625,-72.1875,21
"76",-88.625,-72.0625,33
"77",-88.625,-71.9375,20
"78",-88.625,-71.8125,10
"79",-88.625,-71.5625,6
"80",-88.375,-72.3125,11
"81",-88.375,-72.1875,22
"82",-88.375,-72.0625,28
"83",-88.375,-71.9375,17
"84",-88.375,-71.8125,16
"85",-88.375,-71.6875,5
"86",-88.375,-71.5625,3
"87",-88.125,-72.4375,2
"88",-88.125,-72.3125,12
"89",-88.125,-72.1875,38
"90",-88.125,-72.0625,26
"91",-88.125,-71.9375,36
"92",-88.125,-71.8125,16
"93",-88.125,-71.6875,7
"94",-88.125,-71.5625,3
"95",-87.875,-72.4375,6
"96",-87.875,-72.3125,16
"97",-87.875,-72.1875,65
"98",-87.875,-72.0625,37
"99",-87.875,-71.9375,29
"100",-87.875,-71.8125,21
"101",-87.875,-71.6875,5
"102",-87.875,-71.5625,6
"103",-87.875,-71.4375,3
"104",-87.875,-71.3125,3
"105",-87.625,-72.8125,1
"106",-87.625,-72.6875,2
"107",-87.625,-72.5625,1
"108",-87.625,-72.4375,9
"109",-87.625,-72.3125,38
"110",-87.625,-72.1875,58
"111",-87.625,-72.0625,45
"112",-87.625,-71.9375,31
"113",-87.625,-71.8125,20
"114",-87.625,-71.6875,17
"115",-87.625,-71.5625,5
"116",-87.375,-72.8125,9
"117",-87.375,-72.6875,18
"118",-87.375,-72.5625,27
"119",-87.375,-72.4375,24
"120",-87.375,-72.3125,41
"121",-87.375,-72.1875,60
"122",-87.375,-72.0625,56
"123",-87.375,-71.9375,48
"124",-87.375,-71.8125,18
"125",-87.375,-71.6875,8
"126",-87.125,-72.8125,6
"127",-87.125,-72.6875,10
"128",-87.125,-72.5625,32
"129",-87.125,-72.4375,26
"130",-87.125,-72.3125,55
"131",-87.125,-72.1875,63
"132",-87.125,-72.0625,74
"133",-87.125,-71.9375,50
"134",-87.125,-71.8125,20
"135",-87.125,-71.6875,2
"136",-86.875,-72.8125,6
"137",-86.875,-72.6875,25
"138",-86.875,-72.5625,34
"139",-86.875,-72.4375,35
"140",-86.875,-72.3125,73
"141",-86.875,-72.1875,83
"142",-86.875,-72.0625,77
