"","x","y","numb"
"1",-61.125,-74.8125,17
"2",-60.875,-74.9375,22
"3",-60.875,-74.8125,211
"4",-60.875,-74.6875,282
"5",-60.875,-74.4375,1
"6",-60.625,-75.0625,4
"7",-60.625,-74.9375,68
"8",-60.625,-74.8125,251
"9",-60.625,-74.6875,357
"10",-60.625,-74.5625,87
"11",-60.625,-74.4375,104
"12",-60.625,-74.3125,113
"13",-60.625,-74.1875,61
"14",-60.375,-75.0625,71
"15",-60.375,-74.9375,234
"16",-60.375,-74.8125,427
"17",-60.375,-74.6875,385
"18",-60.375,-74.5625,319
"19",-60.375,-74.4375,283
"20",-60.375,-74.3125,300
"21",-60.375,-74.1875,254
"22",-60.375,-74.0625,77
"23",-60.375,-73.9375,65
"24",-60.375,-73.8125,43
"25",-60.125,-75.0625,337
"26",-60.125,-74.9375,656
"27",-60.125,-74.8125,619
"28",-60.125,-74.6875,469
"29",-60.125,-74.5625,414
"30",-60.125,-74.4375,428
"31",-60.125,-74.3125,320
"32",-60.125,-74.1875,487
"33",-60.125,-74.0625,393
"34",-60.125,-73.9375,201
"35",-60.125,-73.8125,194
"36",-60.125,-73.6875,206
"37",-60.125,-73.5625,45
"38",-59.875,-75.1875,208
"39",-59.875,-75.0625,550
"40",-59.875,-74.9375,744
"41",-59.875,-74.8125,652
"42",-59.875,-74.6875,413
"43",-59.875,-74.5625,395
"44",-59.875,-74.4375,435
"45",-59.875,-74.3125,407
"46",-59.875,-74.1875,462
"47",-59.875,-74.0625,503
"48",-59.875,-73.9375,400
"49",-59.875,-73.8125,309
"50",-59.875,-73.6875,258
"51",-59.875,-73.5625,161
"52",-59.875,-73.4375,22
"53",-59.875,-73.3125,4
"54",-59.875,-73.1875,20
"55",-59.875,-73.0625,8
"56",-59.625,-75.1875,455
"57",-59.625,-75.0625,563
"58",-59.625,-74.9375,608
"59",-59.625,-74.8125,539
"60",-59.625,-74.6875,399
"61",-59.625,-74.5625,380
"62",-59.625,-74.4375,312
"63",-59.625,-74.3125,417
"64",-59.625,-74.1875,468
"65",-59.625,-74.0625,275
"66",-59.625,-73.9375,304
"67",-59.625,-73.8125,258
"68",-59.625,-73.6875,272
"69",-59.625,-73.5625,190
"70",-59.625,-73.4375,111
"71",-59.625,-73.3125,67
"72",-59.625,-73.1875,16
"73",-59.625,-73.0625,18
"74",-59.625,-72.9375,12
"75",-59.625,-72.8125,1
"76",-59.375,-75.3125,74
"77",-59.375,-75.1875,562
"78",-59.375,-75.0625,497
"79",-59.375,-74.9375,364
"80",-59.375,-74.8125,295
"81",-59.375,-74.6875,270
"82",-59.375,-74.5625,266
"83",-59.375,-74.4375,249
"84",-59.375,-74.3125,355
"85",-59.375,-74.1875,471
"86",-59.375,-74.0625,261
"87",-59.375,-73.9375,312
"88",-59.375,-73.8125,212
"89",-59.375,-73.6875,139
"90",-59.375,-73.5625,239
"91",-59.375,-73.4375,114
"92",-59.375,-73.3125,88
"93",-59.375,-73.1875,113
"94",-59.375,-73.0625,85
"95",-59.375,-72.9375,80
"96",-59.375,-72.8125,46
"97",-59.375,-72.6875,29
"98",-59.375,-72.5625,22
"99",-59.375,-72.4375,2
"100",-59.375,-72.0625,1
"101",-59.375,-71.9375,1
"102",-59.125,-75.3125,278
"103",-59.125,-75.1875,580
"104",-59.125,-75.0625,425
"105",-59.125,-74.9375,268
"106",-59.125,-74.8125,162
"107",-59.125,-74.6875,121
"108",-59.125,-74.5625,193
"109",-59.125,-74.4375,134
"110",-59.125,-74.3125,207
"111",-59.125,-74.1875,296
"112",-59.125,-74.0625,302
"113",-59.125,-73.9375,297
"114",-59.125,-73.8125,251
"115",-59.125,-73.6875,141
"116",-59.125,-73.5625,193
"117",-59.125,-73.4375,208
"118",-59.125,-73.3125,157
"119",-59.125,-73.1875,220
"120",-59.125,-73.0625,197
"121",-59.125,-72.9375,134
"122",-59.125,-72.8125,162
"123",-59.125,-72.6875,77
