"","x","y","numb"
"1",-54.375,-51.0625,1
"2",-54.375,-50.9375,1
"3",-54.375,-50.6875,1
"4",-54.125,-51.1875,2
"5",-54.125,-50.6875,1
"6",-54.125,-50.4375,1
"7",-53.875,-51.6875,1
"8",-53.875,-51.5625,1
"9",-53.875,-51.4375,2
"10",-53.875,-51.3125,2
"11",-53.875,-51.1875,1
"12",-53.875,-51.0625,1
"13",-53.875,-50.4375,1
"14",-53.875,-50.3125,3
"15",-53.875,-50.1875,2
"16",-53.875,-50.0625,23
"17",-53.625,-51.9375,1
"18",-53.625,-51.6875,1
"19",-53.625,-51.5625,1
"20",-53.625,-51.4375,1
"21",-53.625,-50.9375,3
"22",-53.625,-50.8125,2
"23",-53.625,-50.6875,5
"24",-53.625,-50.5625,5
"25",-53.625,-50.4375,4
"26",-53.625,-50.3125,4
"27",-53.625,-50.1875,1
"28",-53.625,-50.0625,18
"29",-53.375,-52.1875,1
"30",-53.375,-52.0625,3
"31",-53.375,-51.9375,4
"32",-53.375,-51.8125,4
"33",-53.375,-51.6875,4
"34",-53.375,-51.5625,4
"35",-53.375,-51.4375,4
"36",-53.375,-51.3125,4
"37",-53.375,-51.1875,10
"38",-53.375,-51.0625,3
"39",-53.375,-50.9375,4
"40",-53.375,-50.8125,5
"41",-53.375,-50.6875,4
"42",-53.375,-50.5625,6
"43",-53.375,-50.4375,1
"44",-53.375,-50.3125,3
"45",-53.375,-50.0625,9
"46",-53.125,-52.4375,1
"47",-53.125,-52.3125,2
"48",-53.125,-52.1875,3
"49",-53.125,-52.0625,7
"50",-53.125,-51.9375,4
"51",-53.125,-51.6875,2
"52",-53.125,-51.5625,3
"53",-53.125,-51.4375,1
"54",-53.125,-51.3125,4
"55",-53.125,-51.1875,3
"56",-53.125,-51.0625,3
"57",-53.125,-50.9375,5
"58",-53.125,-50.8125,7
"59",-53.125,-50.6875,8
"60",-53.125,-50.5625,6
"61",-53.125,-50.4375,1
"62",-53.125,-50.3125,2
"63",-53.125,-50.1875,3
"64",-53.125,-50.0625,15
"65",-52.875,-53.3125,12
"66",-52.875,-52.8125,3
"67",-52.875,-52.6875,3
"68",-52.875,-52.5625,4
"69",-52.875,-52.4375,8
"70",-52.875,-52.3125,8
"71",-52.875,-52.1875,8
"72",-52.875,-52.0625,4
"73",-52.875,-51.9375,5
"74",-52.875,-51.8125,1
"75",-52.875,-51.6875,4
"76",-52.875,-51.5625,2
"77",-52.875,-51.4375,7
"78",-52.875,-51.3125,5
"79",-52.875,-51.1875,4
"80",-52.875,-50.9375,1
"81",-52.875,-50.8125,1
"82",-52.875,-50.6875,2
"83",-52.875,-50.5625,3
"84",-52.875,-50.4375,5
"85",-52.875,-50.3125,3
"86",-52.875,-50.0625,3
"87",-52.625,-53.3125,6
"88",-52.625,-53.1875,3
"89",-52.625,-52.9375,3
"90",-52.625,-52.8125,1
"91",-52.625,-52.6875,3
"92",-52.625,-52.5625,10
"93",-52.625,-52.4375,3
"94",-52.625,-52.3125,5
"95",-52.625,-52.1875,4
"96",-52.625,-52.0625,8
"97",-52.625,-51.9375,3
"98",-52.625,-51.8125,3
"99",-52.625,-51.6875,3
"100",-52.625,-51.5625,1
"101",-52.625,-51.4375,3
"102",-52.625,-51.3125,1
"103",-52.625,-51.1875,6
"104",-52.625,-51.0625,4
"105",-52.625,-50.9375,5
"106",-52.625,-50.8125,3
"107",-52.625,-50.6875,2
"108",-52.625,-50.5625,5
"109",-52.625,-50.0625,6
"110",-52.375,-53.3125,5
"111",-52.375,-53.1875,1
"112",-52.375,-53.0625,3
"113",-52.375,-52.9375,3
"114",-52.375,-52.8125,4
"115",-52.375,-52.6875,11
"116",-52.375,-52.5625,3
"117",-52.375,-52.4375,3
"118",-52.375,-52.3125,3
"119",-52.375,-52.1875,3
"120",-52.375,-52.0625,4
"121",-52.375,-51.9375,2
"122",-52.375,-51.8125,2
"123",-52.375,-51.5625,3
"124",-52.375,-51.4375,4
"125",-52.375,-51.3125,2
"126",-52.375,-51.1875,4
"127",-52.375,-51.0625,2
"128",-52.375,-50.8125,3
"129",-52.375,-50.6875,3
"130",-52.375,-50.5625,2
"131",-52.375,-50.1875,5
"132",-52.375,-50.0625,15
"133",-52.125,-53.3125,3
"134",-52.125,-53.0625,6
