"","x","y","numb"
"1",-54.625,-50.1875,1
"2",-54.625,-50.0625,1
"3",-54.375,-50.8125,1
"4",-54.375,-50.6875,1
"5",-54.375,-50.5625,7
"6",-54.375,-50.4375,6
"7",-54.375,-50.3125,2
"8",-54.375,-50.1875,1
"9",-54.375,-50.0625,4
"10",-54.125,-51.1875,1
"11",-54.125,-51.0625,1
"12",-54.125,-50.9375,1
"13",-54.125,-50.8125,1
"14",-54.125,-50.6875,1
"15",-54.125,-50.5625,1
"16",-54.125,-50.3125,2
"17",-54.125,-50.1875,2
"18",-54.125,-50.0625,6
"19",-53.875,-53.9375,2
"20",-53.875,-53.8125,2
"21",-53.875,-51.4375,1
"22",-53.875,-51.3125,1
"23",-53.875,-51.1875,2
"24",-53.875,-51.0625,1
"25",-53.875,-50.9375,1
"26",-53.875,-50.8125,2
"27",-53.875,-50.6875,3
"28",-53.875,-50.5625,2
"29",-53.875,-50.4375,3
"30",-53.875,-50.3125,1
"31",-53.875,-50.0625,13
"32",-53.625,-54.0625,1
"33",-53.625,-53.8125,1
"34",-53.625,-53.6875,3
"35",-53.625,-51.6875,1
"36",-53.625,-51.5625,1
"37",-53.625,-51.4375,1
"38",-53.625,-51.3125,3
"39",-53.625,-51.1875,3
"40",-53.625,-51.0625,3
"41",-53.625,-50.9375,3
"42",-53.625,-50.8125,4
"43",-53.625,-50.6875,4
"44",-53.625,-50.5625,5
"45",-53.625,-50.4375,6
"46",-53.625,-50.3125,6
"47",-53.625,-50.1875,8
"48",-53.625,-50.0625,7
"49",-53.375,-54.0625,1
"50",-53.375,-53.8125,10
"51",-53.375,-53.6875,14
"52",-53.375,-53.5625,1
"53",-53.375,-51.6875,1
"54",-53.375,-51.5625,1
"55",-53.375,-51.4375,3
"56",-53.375,-51.3125,7
"57",-53.375,-51.1875,5
"58",-53.375,-51.0625,7
"59",-53.375,-50.9375,7
"60",-53.375,-50.8125,5
"61",-53.375,-50.6875,10
"62",-53.375,-50.5625,6
"63",-53.375,-50.4375,3
"64",-53.375,-50.3125,6
"65",-53.375,-50.1875,10
"66",-53.375,-50.0625,14
"67",-53.125,-54.0625,1
"68",-53.125,-53.9375,2
"69",-53.125,-53.8125,16
"70",-53.125,-53.6875,12
"71",-53.125,-53.5625,9
"72",-53.125,-53.4375,2
"73",-53.125,-51.6875,1
"74",-53.125,-51.5625,2
"75",-53.125,-51.4375,5
"76",-53.125,-51.3125,6
"77",-53.125,-51.1875,10
"78",-53.125,-51.0625,4
"79",-53.125,-50.9375,16
"80",-53.125,-50.8125,23
"81",-53.125,-50.6875,10
"82",-53.125,-50.5625,10
"83",-53.125,-50.4375,9
"84",-53.125,-50.3125,15
"85",-53.125,-50.1875,6
"86",-53.125,-50.0625,11
"87",-52.875,-54.1875,1
"88",-52.875,-54.0625,2
"89",-52.875,-53.9375,7
"90",-52.875,-53.8125,6
"91",-52.875,-53.6875,7
"92",-52.875,-53.5625,15
"93",-52.875,-53.4375,8
"94",-52.875,-53.3125,2
"95",-52.875,-51.6875,2
"96",-52.875,-51.5625,3
"97",-52.875,-51.4375,8
"98",-52.875,-51.3125,9
"99",-52.875,-51.1875,10
"100",-52.875,-51.0625,18
"101",-52.875,-50.9375,14
"102",-52.875,-50.8125,7
"103",-52.875,-50.6875,23
"104",-52.875,-50.5625,10
"105",-52.875,-50.4375,12
"106",-52.875,-50.3125,3
"107",-52.875,-50.1875,12
"108",-52.875,-50.0625,20
"109",-52.625,-54.1875,2
"110",-52.625,-54.0625,10
"111",-52.625,-53.9375,3
"112",-52.625,-53.8125,2
"113",-52.625,-53.6875,6
"114",-52.625,-53.5625,4
"115",-52.625,-53.4375,2
"116",-52.625,-53.3125,5
"117",-52.625,-53.0625,1
"118",-52.625,-52.9375,1
"119",-52.625,-51.6875,3
"120",-52.625,-51.5625,6
"121",-52.625,-51.4375,10
"122",-52.625,-51.3125,20
"123",-52.625,-51.1875,27
"124",-52.625,-51.0625,16
"125",-52.625,-50.9375,21
"126",-52.625,-50.8125,20
"127",-52.625,-50.6875,14
"128",-52.625,-50.5625,11
"129",-52.625,-50.4375,15
"130",-52.625,-50.3125,10
"131",-52.625,-50.1875,7
"132",-52.625,-50.0625,13
"133",-52.375,-54.3125,1
"134",-52.375,-54.0625,10
"135",-52.375,-53.9375,17
"136",-52.375,-53.8125,18
"137",-52.375,-53.6875,6
"138",-52.375,-53.5625,2
"139",-52.375,-53.4375,5
"140",-52.375,-53.3125,3
"141",-52.375,-53.1875,5
"142",-52.375,-53.0625,5
"143",-52.375,-52.8125,1
"144",-52.375,-52.6875,2
"145",-52.375,-52.5625,2
"146",-52.375,-52.4375,2
"147",-52.375,-51.8125,1
"148",-52.375,-51.6875,4
"149",-52.375,-51.5625,7
"150",-52.375,-51.4375,14
"151",-52.375,-51.3125,24
"152",-52.375,-51.1875,18
"153",-52.375,-51.0625,23
"154",-52.375,-50.9375,30
"155",-52.375,-50.8125,15
"156",-52.375,-50.6875,30
"157",-52.375,-50.5625,28
"158",-52.375,-50.4375,27
"159",-52.375,-50.3125,17
"160",-52.375,-50.1875,16
"161",-52.375,-50.0625,37
"162",-52.125,-54.3125,1
"163",-52.125,-54.1875,1
"164",-52.125,-54.0625,1
"165",-52.125,-53.9375,4
"166",-52.125,-53.8125,11
"167",-52.125,-53.6875,6
"168",-52.125,-53.5625,2
"169",-52.125,-53.4375,4
"170",-52.125,-53.3125,3
"171",-52.125,-53.1875,3
"172",-52.125,-53.0625,2
"173",-52.125,-52.9375,1
"174",-52.125,-52.8125,1
"175",-52.125,-52.6875,3
"176",-52.125,-52.5625,1
"177",-52.125,-52.4375,1
"178",-52.125,-52.3125,3
"179",-52.125,-52.1875,1
"180",-52.125,-52.0625,1
"181",-52.125,-51.9375,1
"182",-52.125,-51.8125,1
"183",-52.125,-51.6875,7
"184",-52.125,-51.5625,6
"185",-52.125,-51.4375,20
"186",-52.125,-51.3125,19
"187",-52.125,-51.1875,15
"188",-52.125,-51.0625,17
"189",-52.125,-50.9375,17
"190",-52.125,-50.8125,15
"191",-52.125,-50.6875,16
"192",-52.125,-50.5625,24
"193",-52.125,-50.4375,15
"194",-52.125,-50.3125,6
"195",-52.125,-50.1875,10
"196",-52.125,-50.0625,66
"197",-51.875,-55.3125,1
"198",-51.875,-55.1875,1
"199",-51.875,-54.9375,1
"200",-51.875,-54.5625,1
"201",-51.875,-54.3125,1
"202",-51.875,-54.1875,1
"203",-51.875,-53.8125,6
"204",-51.875,-53.6875,2
"205",-51.875,-53.5625,1
"206",-51.875,-53.4375,1
"207",-51.875,-53.3125,5
"208",-51.875,-53.1875,2
"209",-51.875,-53.0625,2
"210",-51.875,-52.9375,1
"211",-51.875,-52.6875,2
"212",-51.875,-52.5625,3
"213",-51.875,-52.1875,1
"214",-51.875,-52.0625,4
"215",-51.875,-51.9375,10
"216",-51.875,-51.8125,3
"217",-51.875,-51.6875,7
"218",-51.875,-51.5625,6
"219",-51.875,-51.4375,9
"220",-51.875,-51.3125,17
"221",-51.875,-51.1875,14
"222",-51.875,-51.0625,21
"223",-51.875,-50.9375,11
"224",-51.875,-50.8125,10
"225",-51.875,-50.6875,5
"226",-51.875,-50.5625,7
"227",-51.875,-50.4375,6
"228",-51.875,-50.3125,6
"229",-51.875,-50.1875,9
"230",-51.875,-50.0625,66
"231",-51.625,-55.4375,1
"232",-51.625,-54.4375,1
"233",-51.625,-53.8125,1
"234",-51.625,-53.6875,6
"235",-51.625,-53.3125,2
"236",-51.625,-53.1875,2
"237",-51.625,-53.0625,1
"238",-51.625,-52.9375,6
"239",-51.625,-52.5625,6
"240",-51.625,-52.4375,2
"241",-51.625,-52.0625,9
"242",-51.625,-51.9375,7
"243",-51.625,-51.8125,5
"244",-51.625,-51.6875,6
"245",-51.625,-51.5625,7
"246",-51.625,-51.4375,8
"247",-51.625,-51.3125,6
"248",-51.625,-51.1875,10
"249",-51.625,-51.0625,8
"250",-51.625,-50.9375,10
"251",-51.625,-50.8125,13
"252",-51.625,-50.6875,8
"253",-51.625,-50.5625,6
"254",-51.625,-50.4375,7
"255",-51.625,-50.3125,8
"256",-51.625,-50.1875,13
"257",-51.625,-50.0625,23
"258",-51.375,-55.6875,2
"259",-51.375,-55.5625,2
"260",-51.375,-55.4375,1
"261",-51.375,-54.4375,1
"262",-51.375,-54.3125,2
"263",-51.375,-54.1875,1
"264",-51.375,-52.9375,2
"265",-51.375,-52.8125,2
"266",-51.375,-52.6875,3
"267",-51.375,-52.5625,4
"268",-51.375,-52.3125,1
"269",-51.375,-51.9375,4
"270",-51.375,-51.5625,5
"271",-51.375,-51.4375,12
"272",-51.375,-51.3125,16
"273",-51.375,-51.1875,20
"274",-51.375,-51.0625,11
"275",-51.375,-50.9375,7
"276",-51.375,-50.8125,20
"277",-51.375,-50.6875,12
"278",-51.375,-50.5625,11
"279",-51.375,-50.4375,14
"280",-51.375,-50.3125,20
"281",-51.375,-50.1875,13
"282",-51.375,-50.0625,48
"283",-51.125,-55.8125,1
"284",-51.125,-55.6875,1
"285",-51.125,-55.5625,1
"286",-51.125,-54.4375,1
"287",-51.125,-53.1875,4
"288",-51.125,-53.0625,3
"289",-51.125,-52.9375,3
"290",-51.125,-52.8125,1
"291",-51.125,-52.6875,1
"292",-51.125,-52.5625,3
"293",-51.125,-52.3125,2
"294",-51.125,-52.1875,1
"295",-51.125,-52.0625,1
"296",-51.125,-51.8125,3
"297",-51.125,-51.6875,2
"298",-51.125,-51.5625,9
"299",-51.125,-51.4375,5
"300",-51.125,-51.3125,15
"301",-51.125,-51.1875,14
"302",-51.125,-51.0625,15
"303",-51.125,-50.9375,16
"304",-51.125,-50.8125,8
"305",-51.125,-50.6875,15
"306",-51.125,-50.5625,13
"307",-51.125,-50.4375,27
"308",-51.125,-50.3125,17
"309",-51.125,-50.1875,17
"310",-51.125,-50.0625,45
"311",-50.875,-55.9375,1
"312",-50.875,-55.1875,1
"313",-50.875,-55.0625,1
"314",-50.875,-54.4375,1
"315",-50.875,-54.3125,1
"316",-50.875,-54.1875,1
"317",-50.875,-53.4375,1
"318",-50.875,-53.3125,2
"319",-50.875,-53.1875,7
"320",-50.875,-53.0625,9
"321",-50.875,-52.9375,2
"322",-50.875,-52.8125,5
"323",-50.875,-52.6875,4
"324",-50.875,-52.5625,7
"325",-50.875,-52.4375,4
"326",-50.875,-52.3125,5
"327",-50.875,-52.1875,2
"328",-50.875,-52.0625,2
"329",-50.875,-51.9375,1
"330",-50.875,-51.8125,2
"331",-50.875,-51.6875,4
"332",-50.875,-51.5625,4
"333",-50.875,-51.4375,14
"334",-50.875,-51.3125,11
"335",-50.875,-51.1875,14
"336",-50.875,-51.0625,14
"337",-50.875,-50.9375,34
"338",-50.875,-50.8125,36
"339",-50.875,-50.6875,52
"340",-50.875,-50.5625,35
"341",-50.875,-50.4375,31
"342",-50.875,-50.3125,20
"343",-50.875,-50.1875,33
"344",-50.875,-50.0625,73
"345",-50.625,-54.6875,2
"346",-50.625,-54.5625,1
"347",-50.625,-54.4375,1
"348",-50.625,-54.1875,3
"349",-50.625,-53.4375,2
"350",-50.625,-53.3125,6
"351",-50.625,-53.1875,3
"352",-50.625,-53.0625,7
"353",-50.625,-52.9375,5
"354",-50.625,-52.8125,8
"355",-50.625,-52.6875,3
"356",-50.625,-52.5625,3
"357",-50.625,-52.4375,7
"358",-50.625,-52.3125,1
"359",-50.625,-52.1875,3
"360",-50.625,-52.0625,4
"361",-50.625,-51.9375,6
"362",-50.625,-51.8125,6
"363",-50.625,-51.6875,5
"364",-50.625,-51.5625,5
"365",-50.625,-51.4375,8
"366",-50.625,-51.3125,1
"367",-50.625,-51.1875,7
"368",-50.625,-51.0625,11
"369",-50.625,-50.9375,49
"370",-50.625,-50.8125,24
"371",-50.625,-50.6875,27
"372",-50.625,-50.5625,41
"373",-50.625,-50.4375,37
"374",-50.625,-50.3125,33
"375",-50.625,-50.1875,25
"376",-50.625,-50.0625,117
"377",-50.375,-54.4375,1
"378",-50.375,-54.0625,1
"379",-50.375,-53.9375,1
"380",-50.375,-53.6875,1
"381",-50.375,-53.5625,1
"382",-50.375,-53.4375,1
"383",-50.375,-53.3125,1
