"","x","y","numb"
"1",-54.125,-50.0625,3
"2",-53.875,-51.6875,1
"3",-53.875,-51.3125,3
"4",-53.875,-51.1875,4
"5",-53.875,-51.0625,3
"6",-53.875,-50.9375,1
"7",-53.875,-50.8125,2
"8",-53.875,-50.6875,3
"9",-53.875,-50.5625,1
"10",-53.875,-50.4375,1
"11",-53.875,-50.3125,1
"12",-53.875,-50.1875,2
"13",-53.875,-50.0625,2
"14",-53.625,-51.9375,1
"15",-53.625,-51.8125,1
"16",-53.625,-51.6875,4
"17",-53.625,-51.5625,1
"18",-53.625,-51.4375,2
"19",-53.625,-51.3125,4
"20",-53.625,-51.1875,1
"21",-53.625,-51.0625,1
"22",-53.625,-50.8125,2
"23",-53.625,-50.6875,1
"24",-53.625,-50.5625,1
"25",-53.625,-50.4375,1
"26",-53.625,-50.3125,2
"27",-53.625,-50.1875,1
"28",-53.625,-50.0625,3
"29",-53.375,-52.1875,1
"30",-53.375,-52.0625,1
"31",-53.375,-51.9375,1
"32",-53.375,-51.8125,3
"33",-53.375,-51.6875,1
"34",-53.375,-51.5625,1
"35",-53.375,-51.4375,5
"36",-53.375,-51.1875,2
"37",-53.375,-51.0625,1
"38",-53.375,-50.9375,2
"39",-53.375,-50.8125,3
"40",-53.375,-50.6875,1
"41",-53.375,-50.5625,1
"42",-53.375,-50.4375,2
"43",-53.375,-50.3125,4
"44",-53.375,-50.1875,1
"45",-53.375,-50.0625,10
"46",-53.125,-52.1875,1
"47",-53.125,-52.0625,1
"48",-53.125,-51.9375,1
"49",-53.125,-51.8125,3
"50",-53.125,-51.6875,4
"51",-53.125,-51.5625,6
"52",-53.125,-51.4375,9
"53",-53.125,-51.3125,10
"54",-53.125,-51.1875,12
"55",-53.125,-51.0625,7
"56",-53.125,-50.9375,6
"57",-53.125,-50.8125,8
"58",-53.125,-50.6875,6
"59",-53.125,-50.5625,6
"60",-53.125,-50.4375,6
"61",-53.125,-50.3125,5
"62",-53.125,-50.1875,12
"63",-53.125,-50.0625,13
"64",-52.875,-52.0625,1
"65",-52.875,-51.9375,2
"66",-52.875,-51.8125,3
"67",-52.875,-51.6875,6
"68",-52.875,-51.5625,7
"69",-52.875,-51.4375,11
"70",-52.875,-51.3125,10
"71",-52.875,-51.1875,12
"72",-52.875,-51.0625,15
"73",-52.875,-50.9375,19
"74",-52.875,-50.8125,7
"75",-52.875,-50.6875,7
"76",-52.875,-50.5625,15
"77",-52.875,-50.4375,12
"78",-52.875,-50.3125,6
"79",-52.875,-50.1875,5
"80",-52.875,-50.0625,9
"81",-52.625,-52.0625,2
"82",-52.625,-51.9375,3
"83",-52.625,-51.8125,10
"84",-52.625,-51.6875,13
"85",-52.625,-51.5625,4
"86",-52.625,-51.4375,12
"87",-52.625,-51.3125,13
"88",-52.625,-51.1875,14
"89",-52.625,-51.0625,12
"90",-52.625,-50.9375,14
"91",-52.625,-50.8125,9
"92",-52.625,-50.6875,12
"93",-52.625,-50.5625,7
"94",-52.625,-50.4375,7
"95",-52.625,-50.3125,2
"96",-52.625,-50.1875,5
"97",-52.625,-50.0625,8
"98",-52.375,-52.0625,9
"99",-52.375,-51.9375,5
"100",-52.375,-51.8125,4
"101",-52.375,-51.6875,6
"102",-52.375,-51.5625,11
"103",-52.375,-51.4375,7
"104",-52.375,-51.3125,18
"105",-52.375,-51.1875,10
"106",-52.375,-51.0625,7
"107",-52.375,-50.9375,10
"108",-52.375,-50.8125,9
"109",-52.375,-50.6875,6
"110",-52.375,-50.5625,2
"111",-52.375,-50.4375,2
"112",-52.375,-50.3125,6
"113",-52.375,-50.1875,13
"114",-52.375,-50.0625,21
"115",-52.125,-52.3125,1
"116",-52.125,-52.1875,2
"117",-52.125,-52.0625,5
"118",-52.125,-51.9375,7
"119",-52.125,-51.8125,6
"120",-52.125,-51.6875,11
"121",-52.125,-51.5625,19
"122",-52.125,-51.4375,15
"123",-52.125,-51.3125,8
"124",-52.125,-51.1875,10
"125",-52.125,-51.0625,9
"126",-52.125,-50.9375,14
"127",-52.125,-50.8125,2
"128",-52.125,-50.6875,3
"129",-52.125,-50.5625,6
"130",-52.125,-50.4375,2
"131",-52.125,-50.3125,3
"132",-52.125,-50.1875,6
"133",-52.125,-50.0625,28
"134",-51.875,-52.1875,2
"135",-51.875,-52.0625,14
"136",-51.875,-51.9375,7
"137",-51.875,-51.8125,5
"138",-51.875,-51.6875,5
"139",-51.875,-51.5625,3
"140",-51.875,-51.4375,5
"141",-51.875,-51.3125,2
"142",-51.875,-51.0625,4
"143",-51.875,-50.9375,10
"144",-51.875,-50.8125,5
"145",-51.875,-50.6875,8
"146",-51.875,-50.5625,10
"147",-51.875,-50.4375,7
"148",-51.875,-50.3125,6
"149",-51.875,-50.1875,4
"150",-51.875,-50.0625,22
"151",-51.625,-52.4375,1
"152",-51.625,-52.1875,3
"153",-51.625,-52.0625,3
"154",-51.625,-51.9375,7
"155",-51.625,-51.8125,7
"156",-51.625,-51.6875,5
"157",-51.625,-51.5625,2
"158",-51.625,-51.0625,13
"159",-51.625,-50.9375,7
"160",-51.625,-50.8125,10
"161",-51.625,-50.6875,11
"162",-51.625,-50.5625,11
"163",-51.625,-50.4375,6
"164",-51.625,-50.3125,7
"165",-51.625,-50.1875,7
"166",-51.625,-50.0625,17
"167",-51.375,-52.4375,1
"168",-51.375,-52.1875,7
"169",-51.375,-52.0625,3
"170",-51.375,-51.9375,23
"171",-51.375,-51.8125,25
"172",-51.375,-51.6875,22
"173",-51.375,-51.5625,13
"174",-51.375,-51.4375,8
"175",-51.375,-51.1875,4
"176",-51.375,-51.0625,15
"177",-51.375,-50.9375,10
"178",-51.375,-50.8125,8
"179",-51.375,-50.6875,9
"180",-51.375,-50.5625,6
"181",-51.375,-50.4375,3
"182",-51.375,-50.3125,10
"183",-51.375,-50.1875,17
"184",-51.375,-50.0625,39
"185",-51.125,-52.1875,3
"186",-51.125,-52.0625,10
"187",-51.125,-51.9375,18
"188",-51.125,-51.8125,30
"189",-51.125,-51.6875,40
"190",-51.125,-51.5625,37
"191",-51.125,-51.4375,13
"192",-51.125,-51.3125,6
"193",-51.125,-51.1875,6
"194",-51.125,-51.0625,14
"195",-51.125,-50.9375,19
"196",-51.125,-50.8125,12
"197",-51.125,-50.6875,9
"198",-51.125,-50.5625,6
"199",-51.125,-50.4375,8
"200",-51.125,-50.3125,5
"201",-51.125,-50.1875,14
"202",-51.125,-50.0625,41
"203",-50.875,-52.3125,1
"204",-50.875,-52.0625,6
"205",-50.875,-51.9375,23
"206",-50.875,-51.8125,34
"207",-50.875,-51.6875,40
