"","x","y","numb"
"1",-59.375,-62.9375,4
"2",-59.375,-62.8125,2
"3",-59.375,-62.6875,2
"4",-59.125,-62.9375,5
"5",-59.125,-62.8125,4
"6",-59.125,-62.5625,1
"7",-58.875,-62.9375,7
"8",-58.875,-62.8125,3
"9",-58.875,-62.5625,1
"10",-58.875,-62.4375,1
"11",-58.625,-62.9375,3
"12",-58.625,-62.8125,6
"13",-58.625,-62.4375,2
"14",-58.375,-62.9375,3
"15",-58.375,-62.8125,12
"16",-58.375,-62.6875,1
"17",-58.375,-62.4375,1
"18",-58.375,-62.3125,3
"19",-58.125,-62.8125,12
"20",-58.125,-62.6875,1
"21",-58.125,-62.3125,4
"22",-57.875,-62.8125,13
"23",-57.875,-62.6875,2
"24",-57.875,-62.5625,1
"25",-57.875,-62.3125,3
"26",-57.625,-62.8125,5
"27",-57.625,-62.6875,10
"28",-57.625,-62.5625,1
"29",-57.625,-62.3125,2
"30",-57.375,-62.8125,1
"31",-57.375,-62.6875,9
"32",-57.375,-62.4375,2
"33",-57.375,-62.3125,1
"34",-57.125,-62.6875,6
"35",-57.125,-62.5625,5
"36",-57.125,-62.3125,1
"37",-56.875,-62.6875,1
"38",-56.875,-62.5625,9
"39",-56.875,-62.1875,1
"40",-56.625,-62.6875,1
"41",-56.625,-62.5625,3
"42",-56.625,-62.4375,9
"43",-56.625,-62.3125,1
"44",-56.625,-62.0625,1
"45",-56.375,-62.5625,3
"46",-56.375,-62.4375,16
"47",-56.375,-62.3125,11
"48",-56.375,-62.1875,4
"49",-56.375,-62.0625,1
"50",-56.375,-61.9375,2
"51",-56.375,-61.4375,2
"52",-56.125,-62.5625,3
"53",-56.125,-62.4375,25
"54",-56.125,-62.3125,31
"55",-56.125,-62.1875,10
"56",-56.125,-62.0625,4
"57",-56.125,-61.9375,3
"58",-56.125,-61.8125,3
"59",-56.125,-61.4375,2
"60",-55.875,-62.5625,2
"61",-55.875,-62.4375,9
"62",-55.875,-62.3125,31
"63",-55.875,-62.1875,27
"64",-55.875,-61.9375,7
"65",-55.875,-61.8125,1
"66",-55.875,-61.5625,2
"67",-55.875,-61.4375,3
"68",-55.625,-68.0625,2
"69",-55.625,-67.6875,1
"70",-55.625,-67.5625,6
"71",-55.625,-62.4375,1
"72",-55.625,-62.3125,22
"73",-55.625,-62.1875,24
"74",-55.625,-62.0625,12
"75",-55.625,-61.9375,4
"76",-55.625,-61.8125,17
"77",-55.625,-61.6875,3
"78",-55.375,-68.1875,8
"79",-55.375,-68.0625,4
"80",-55.375,-67.9375,1
"81",-55.375,-67.8125,14
"82",-55.375,-67.6875,15
"83",-55.375,-67.5625,10
"84",-55.375,-67.4375,1
"85",-55.375,-67.3125,6
"86",-55.375,-67.1875,9
"87",-55.375,-67.0625,1
"88",-55.375,-66.9375,1
"89",-55.375,-62.3125,13
"90",-55.375,-62.1875,33
"91",-55.375,-62.0625,15
"92",-55.375,-61.6875,4
"93",-55.125,-68.3125,1
"94",-55.125,-68.1875,8
"95",-55.125,-68.0625,10
"96",-55.125,-67.9375,29
"97",-55.125,-67.8125,21
"98",-55.125,-67.6875,21
"99",-55.125,-67.5625,41
"100",-55.125,-67.4375,33
"101",-55.125,-67.3125,36
"102",-55.125,-67.1875,38
"103",-55.125,-67.0625,15
"104",-55.125,-66.9375,9
"105",-55.125,-62.4375,2
"106",-55.125,-62.3125,19
"107",-55.125,-62.1875,35
"108",-55.125,-62.0625,16
"109",-55.125,-61.9375,1
"110",-55.125,-61.6875,5
"111",-55.125,-61.5625,1
"112",-54.875,-68.4375,1
"113",-54.875,-68.3125,6
"114",-54.875,-68.1875,31
"115",-54.875,-68.0625,27
"116",-54.875,-67.9375,62
"117",-54.875,-67.8125,69
"118",-54.875,-67.6875,92
"119",-54.875,-67.5625,75
"120",-54.875,-67.4375,63
"121",-54.875,-67.3125,66
"122",-54.875,-67.1875,56
"123",-54.875,-67.0625,37
"124",-54.875,-66.9375,19
"125",-54.875,-66.8125,5
"126",-54.875,-66.6875,8
"127",-54.875,-66.5625,6
"128",-54.875,-66.4375,2
"129",-54.875,-62.5625,2
"130",-54.875,-62.4375,13
"131",-54.875,-62.3125,37
"132",-54.875,-62.1875,40
"133",-54.875,-62.0625,7
"134",-54.875,-61.9375,2
"135",-54.875,-61.5625,4
"136",-54.625,-68.4375,12
"137",-54.625,-68.3125,23
"138",-54.625,-68.1875,28
"139",-54.625,-68.0625,35
"140",-54.625,-67.9375,68
"141",-54.625,-67.8125,99
"142",-54.625,-67.6875,98
"143",-54.625,-67.5625,104
"144",-54.625,-67.4375,90
"145",-54.625,-67.3125,83
"146",-54.625,-67.1875,49
"147",-54.625,-67.0625,20
"148",-54.625,-66.9375,14
"149",-54.625,-66.8125,39
"150",-54.625,-66.6875,33
"151",-54.625,-66.5625,41
"152",-54.625,-66.4375,43
"153",-54.625,-66.3125,15
"154",-54.625,-66.1875,2
"155",-54.625,-62.5625,4
"156",-54.625,-62.4375,17
"157",-54.625,-62.3125,33
"158",-54.625,-62.1875,40
"159",-54.625,-62.0625,10
"160",-54.625,-61.9375,1
"161",-54.625,-61.5625,5
"162",-54.625,-61.4375,1
"163",-54.375,-68.5625,2
"164",-54.375,-68.4375,25
"165",-54.375,-68.3125,33
"166",-54.375,-68.1875,47
"167",-54.375,-68.0625,67
"168",-54.375,-67.9375,114
"169",-54.375,-67.8125,106
"170",-54.375,-67.6875,130
"171",-54.375,-67.5625,135
"172",-54.375,-67.4375,112
"173",-54.375,-67.3125,118
"174",-54.375,-67.1875,142
"175",-54.375,-67.0625,118
"176",-54.375,-66.9375,81
"177",-54.375,-66.8125,79
"178",-54.375,-66.6875,68
"179",-54.375,-66.5625,49
"180",-54.375,-66.4375,60
"181",-54.375,-66.3125,48
"182",-54.375,-66.1875,19
"183",-54.375,-62.5625,5
"184",-54.375,-62.4375,33
"185",-54.375,-62.3125,38
"186",-54.375,-62.1875,76
"187",-54.375,-62.0625,7
"188",-54.375,-61.4375,3
"189",-54.125,-68.8125,2
"190",-54.125,-68.6875,16
"191",-54.125,-68.5625,14
"192",-54.125,-68.4375,29
"193",-54.125,-68.3125,28
"194",-54.125,-68.1875,58
"195",-54.125,-68.0625,87
"196",-54.125,-67.9375,86
"197",-54.125,-67.8125,88
"198",-54.125,-67.6875,118
"199",-54.125,-67.5625,134
"200",-54.125,-67.4375,152
"201",-54.125,-67.3125,216
"202",-54.125,-67.1875,179
"203",-54.125,-67.0625,166
"204",-54.125,-66.9375,186
"205",-54.125,-66.8125,175
"206",-54.125,-66.6875,152
"207",-54.125,-66.5625,109
"208",-54.125,-66.4375,77
"209",-54.125,-66.3125,71
"210",-54.125,-66.1875,15
"211",-54.125,-66.0625,5
"212",-54.125,-62.6875,1
"213",-54.125,-62.5625,21
"214",-54.125,-62.4375,51
"215",-54.125,-62.3125,45
"216",-54.125,-62.1875,80
"217",-54.125,-62.0625,13
"218",-54.125,-61.5625,1
"219",-54.125,-61.4375,5
"220",-54.125,-61.3125,5
"221",-53.875,-68.8125,4
"222",-53.875,-68.6875,1
"223",-53.875,-68.5625,17
"224",-53.875,-68.4375,25
"225",-53.875,-68.3125,51
"226",-53.875,-68.1875,126
"227",-53.875,-68.0625,122
"228",-53.875,-67.9375,107
"229",-53.875,-67.8125,126
"230",-53.875,-67.6875,209
