"","x","y","numb"
"1",-62.875,-64.6875,12
"2",-62.875,-63.9375,1
"3",-62.875,-63.8125,6
"4",-62.875,-62.5625,4
"5",-62.875,-62.4375,1
"6",-62.625,-64.6875,30
"7",-62.625,-64.5625,10
"8",-62.625,-64.4375,2
"9",-62.625,-63.9375,5
"10",-62.625,-63.8125,2
"11",-62.625,-62.8125,5
"12",-62.625,-62.6875,11
"13",-62.625,-62.5625,23
"14",-62.625,-62.4375,25
"15",-62.625,-62.3125,3
"16",-62.375,-64.5625,73
"17",-62.375,-64.4375,5
"18",-62.375,-63.9375,23
"19",-62.375,-63.8125,16
"20",-62.375,-63.6875,3
"21",-62.375,-63.0625,4
"22",-62.375,-62.9375,14
"23",-62.375,-62.8125,18
"24",-62.375,-62.6875,46
"25",-62.375,-62.5625,68
"26",-62.375,-62.4375,32
"27",-62.375,-62.3125,1
"28",-62.125,-64.6875,23
"29",-62.125,-64.5625,29
"30",-62.125,-64.4375,26
"31",-62.125,-64.3125,52
"32",-62.125,-64.1875,94
"33",-62.125,-64.0625,163
"34",-62.125,-63.9375,30
"35",-62.125,-63.8125,3
"36",-62.125,-63.6875,5
"37",-62.125,-63.1875,3
"38",-62.125,-63.0625,45
"39",-62.125,-62.9375,80
"40",-62.125,-62.8125,106
"41",-62.125,-62.6875,96
"42",-62.125,-62.5625,87
"43",-62.125,-62.4375,39
"44",-62.125,-61.8125,1
"45",-61.875,-64.5625,10
"46",-61.875,-64.4375,26
"47",-61.875,-64.3125,46
"48",-61.875,-64.1875,267
"49",-61.875,-64.0625,80
"50",-61.875,-63.9375,14
"51",-61.875,-63.8125,12
"52",-61.875,-63.6875,4
"53",-61.875,-63.5625,2
"54",-61.875,-63.4375,3
"55",-61.875,-63.3125,7
"56",-61.875,-63.1875,42
"57",-61.875,-63.0625,87
"58",-61.875,-62.9375,110
"59",-61.875,-62.8125,113
"60",-61.875,-62.6875,106
"61",-61.875,-62.5625,81
"62",-61.875,-62.4375,68
"63",-61.875,-62.3125,5
"64",-61.875,-61.9375,1
"65",-61.625,-69.4375,1135
"66",-61.625,-69.3125,273
"67",-61.625,-64.4375,18
"68",-61.625,-64.3125,80
"69",-61.625,-64.1875,60
"70",-61.625,-64.0625,42
"71",-61.625,-63.9375,19
"72",-61.625,-63.8125,65
"73",-61.625,-63.6875,65
"74",-61.625,-63.5625,65
"75",-61.625,-63.4375,46
"76",-61.625,-63.3125,52
"77",-61.625,-63.1875,33
"78",-61.625,-63.0625,92
"79",-61.625,-62.9375,140
"80",-61.625,-62.8125,79
"81",-61.625,-62.6875,85
"82",-61.625,-62.5625,73
"83",-61.625,-62.4375,71
"84",-61.625,-62.3125,41
"85",-61.625,-61.9375,2
"86",-61.625,-61.8125,1
"87",-61.625,-61.6875,3
"88",-61.375,-69.9375,1
"89",-61.375,-69.8125,4811
"90",-61.375,-69.6875,1911
"91",-61.375,-69.5625,6873
"92",-61.375,-69.4375,5906
"93",-61.375,-69.3125,3002
"94",-61.375,-69.1875,1298
"95",-61.375,-69.0625,1111
"96",-61.375,-68.9375,247
"97",-61.375,-64.4375,9
"98",-61.375,-64.3125,193
"99",-61.375,-64.1875,78
"100",-61.375,-64.0625,51
"101",-61.375,-63.9375,30
"102",-61.375,-63.8125,63
"103",-61.375,-63.6875,27
"104",-61.375,-63.5625,54
"105",-61.375,-63.4375,72
"106",-61.375,-63.3125,55
"107",-61.375,-63.1875,44
"108",-61.375,-63.0625,115
"109",-61.375,-62.9375,179
"110",-61.375,-62.8125,17
"111",-61.375,-62.6875,19
"112",-61.375,-62.5625,63
"113",-61.375,-62.4375,48
"114",-61.375,-62.3125,66
"115",-61.375,-62.1875,15
"116",-61.375,-61.8125,9
"117",-61.375,-61.6875,13
"118",-61.375,-61.5625,13
"119",-61.125,-74.8125,244
"120",-61.125,-74.6875,123
"121",-61.125,-70.3125,125
"122",-61.125,-70.1875,1256
"123",-61.125,-70.0625,2335
"124",-61.125,-69.9375,3659
"125",-61.125,-69.8125,3339
"126",-61.125,-69.6875,3217
"127",-61.125,-69.5625,7698
"128",-61.125,-69.4375,4729
"129",-61.125,-69.3125,3739
"130",-61.125,-69.1875,2862
"131",-61.125,-69.0625,2810
"132",-61.125,-68.9375,1896
"133",-61.125,-68.8125,847
"134",-61.125,-67.5625,396
"135",-61.125,-67.4375,13
"136",-61.125,-64.3125,255
"137",-61.125,-64.1875,329
