"","x","y","numb"
"1",-47.625,-52.9375,1
"2",-47.375,-53.5625,1
"3",-47.375,-53.1875,1
"4",-47.125,-55.3125,1
"5",-47.125,-55.1875,3
"6",-47.125,-55.0625,2
"7",-47.125,-53.6875,1
"8",-46.875,-55.4375,1
"9",-46.875,-55.0625,1
"10",-46.875,-53.6875,1
"11",-46.625,-55.4375,2
"12",-46.625,-55.0625,2
"13",-46.625,-54.4375,1
"14",-46.625,-54.3125,1
"15",-46.625,-54.1875,1
"16",-46.625,-53.5625,1
"17",-46.375,-55.4375,1
"18",-46.375,-54.9375,1
"19",-46.375,-54.8125,1
"20",-46.375,-54.6875,1
"21",-46.375,-54.0625,1
"22",-46.375,-53.8125,1
"23",-46.375,-53.5625,2
"24",-46.375,-53.4375,2
"25",-46.375,-53.3125,2
"26",-46.125,-55.4375,1
"27",-46.125,-53.9375,1
"28",-46.125,-53.8125,1
"29",-46.125,-53.6875,1
"30",-46.125,-53.4375,3
"31",-46.125,-53.3125,1
"32",-45.875,-55.4375,1
"33",-45.875,-53.8125,1
"34",-45.875,-53.6875,2
"35",-45.875,-53.4375,6
"36",-45.875,-53.3125,1
"37",-45.875,-53.1875,9
"38",-45.875,-53.0625,21
"39",-45.875,-52.9375,7
"40",-45.875,-52.8125,1
"41",-45.625,-55.5625,1
"42",-45.625,-53.6875,1
"43",-45.625,-53.5625,2
"44",-45.625,-53.4375,7
"45",-45.625,-53.3125,3
"46",-45.625,-53.1875,15
"47",-45.625,-53.0625,13
"48",-45.625,-52.9375,18
"49",-45.625,-52.8125,11
"50",-45.625,-52.6875,1
"51",-45.375,-53.6875,2
"52",-45.375,-53.5625,1
"53",-45.375,-53.4375,1
"54",-45.375,-53.3125,2
"55",-45.375,-53.1875,17
"56",-45.375,-53.0625,7
"57",-45.375,-52.9375,7
"58",-45.375,-52.8125,7
"59",-45.375,-52.6875,8
"60",-45.125,-55.5625,1
"61",-45.125,-53.9375,1
"62",-45.125,-53.8125,2
"63",-45.125,-53.6875,2
"64",-45.125,-53.5625,1
"65",-45.125,-53.4375,3
"66",-45.125,-53.3125,16
"67",-45.125,-53.1875,10
"68",-45.125,-53.0625,3
"69",-45.125,-52.9375,2
"70",-45.125,-52.6875,6
"71",-45.125,-52.5625,1
"72",-44.875,-54.5625,1
"73",-44.875,-54.4375,1
"74",-44.875,-54.3125,1
"75",-44.875,-54.1875,1
"76",-44.875,-54.0625,1
"77",-44.875,-53.9375,1
"78",-44.875,-53.5625,5
"79",-44.875,-53.4375,19
"80",-44.875,-53.3125,18
"81",-44.875,-53.1875,18
"82",-44.875,-53.0625,15
"83",-44.875,-52.9375,6
"84",-44.875,-52.6875,5
"85",-44.875,-52.5625,8
"86",-44.625,-55.5625,1
"87",-44.625,-54.6875,1
"88",-44.625,-53.9375,1
"89",-44.625,-53.8125,2
"90",-44.625,-53.6875,13
"91",-44.625,-53.5625,23
"92",-44.625,-53.4375,26
"93",-44.625,-53.3125,15
"94",-44.625,-53.1875,22
"95",-44.625,-53.0625,8
"96",-44.625,-52.9375,2
"97",-44.625,-52.6875,5
"98",-44.625,-52.5625,5
"99",-44.375,-54.8125,1
"100",-44.375,-53.9375,10
"101",-44.375,-53.8125,15
"102",-44.375,-53.6875,17
"103",-44.375,-53.5625,25
"104",-44.375,-53.4375,46
"105",-44.375,-53.3125,38
"106",-44.375,-53.1875,19
"107",-44.375,-53.0625,11
"108",-44.375,-52.9375,5
"109",-44.375,-52.6875,5
"110",-44.375,-52.5625,10
"111",-44.125,-55.6875,1
"112",-44.125,-54.0625,1
"113",-44.125,-53.9375,14
"114",-44.125,-53.8125,12
"115",-44.125,-53.6875,21
"116",-44.125,-53.5625,44
"117",-44.125,-53.4375,32
"118",-44.125,-53.3125,57
"119",-44.125,-53.1875,32
"120",-44.125,-53.0625,11
"121",-44.125,-52.9375,3
"122",-44.125,-52.8125,1
"123",-44.125,-52.6875,11
"124",-44.125,-52.5625,6
"125",-44.125,-52.4375,1
"126",-43.875,-54.9375,1
"127",-43.875,-53.9375,14
"128",-43.875,-53.8125,21
"129",-43.875,-53.6875,32
"130",-43.875,-53.5625,32
"131",-43.875,-53.4375,64
"132",-43.875,-53.3125,64
"133",-43.875,-53.1875,52
"134",-43.875,-53.0625,23
"135",-43.875,-52.9375,10
"136",-43.875,-52.6875,3
"137",-43.875,-52.5625,6
"138",-43.875,-52.4375,5
"139",-43.625,-55.6875,1
"140",-43.625,-53.9375,3
"141",-43.625,-53.8125,32
"142",-43.625,-53.6875,27
"143",-43.625,-53.5625,10
"144",-43.625,-53.4375,62
"145",-43.625,-53.3125,68
"146",-43.625,-53.1875,70
"147",-43.625,-53.0625,46
"148",-43.625,-52.9375,24
"149",-43.625,-52.8125,9
"150",-43.625,-52.6875,1
"151",-43.625,-52.5625,11
"152",-43.625,-52.4375,10
"153",-43.625,-52.3125,6
"154",-43.375,-55.4375,1
"155",-43.375,-55.0625,1
"156",-43.375,-53.8125,23
"157",-43.375,-53.6875,32
"158",-43.375,-53.5625,41
"159",-43.375,-53.4375,116
"160",-43.375,-53.3125,77
"161",-43.375,-53.1875,63
"162",-43.375,-53.0625,65
"163",-43.375,-52.9375,49
"164",-43.375,-52.8125,34
"165",-43.375,-52.6875,21
"166",-43.375,-52.5625,15
"167",-43.375,-52.4375,9
"168",-43.375,-52.3125,6
"169",-43.375,-52.1875,5
"170",-43.375,-52.0625,1
"171",-43.125,-55.1875,1
"172",-43.125,-53.8125,17
"173",-43.125,-53.6875,71
"174",-43.125,-53.5625,105
"175",-43.125,-53.4375,141
"176",-43.125,-53.3125,84
"177",-43.125,-53.1875,131
"178",-43.125,-53.0625,135
"179",-43.125,-52.9375,121
"180",-43.125,-52.8125,57
"181",-43.125,-52.6875,50
"182",-43.125,-52.5625,52
"183",-43.125,-52.4375,25
"184",-43.125,-52.3125,11
"185",-43.125,-52.1875,6
"186",-43.125,-52.0625,6
"187",-43.125,-51.9375,2
