"","x","y","numb"
"1",-62.375,-64.6875,1
"2",-62.375,-63.9375,3
"3",-62.125,-64.6875,12
"4",-62.125,-64.4375,18
"5",-62.125,-64.3125,13
"6",-62.125,-64.1875,4
"7",-62.125,-63.9375,13
"8",-62.125,-63.8125,38
"9",-62.125,-63.6875,6
"10",-62.125,-63.1875,2
"11",-62.125,-63.0625,11
"12",-62.125,-62.9375,9
"13",-62.125,-62.8125,2
"14",-61.875,-64.5625,4
"15",-61.875,-64.4375,44
"16",-61.875,-64.3125,24
"17",-61.875,-64.1875,11
"18",-61.875,-63.6875,13
"19",-61.875,-63.5625,22
"20",-61.875,-63.4375,3
"21",-61.875,-63.3125,9
"22",-61.875,-63.1875,27
"23",-61.875,-63.0625,11
"24",-61.875,-62.9375,2
"25",-61.875,-62.8125,4
"26",-61.625,-69.4375,544
"27",-61.625,-69.3125,139
"28",-61.625,-64.5625,3
"29",-61.625,-64.4375,42
"30",-61.625,-64.3125,76
"31",-61.625,-64.1875,27
"32",-61.625,-64.0625,12
"33",-61.625,-63.9375,4
"34",-61.625,-63.8125,18
"35",-61.625,-63.6875,28
"36",-61.625,-63.5625,102
"37",-61.625,-63.4375,67
"38",-61.625,-63.3125,34
"39",-61.625,-63.1875,24
"40",-61.625,-63.0625,5
"41",-61.625,-62.9375,3
"42",-61.625,-62.8125,5
"43",-61.375,-69.9375,4
"44",-61.375,-69.8125,4404
"45",-61.375,-69.6875,1478
"46",-61.375,-69.5625,2495
"47",-61.375,-69.4375,3189
"48",-61.375,-69.3125,1830
"49",-61.375,-69.1875,1479
"50",-61.375,-69.0625,1673
"51",-61.375,-68.9375,671
"52",-61.375,-64.4375,3
"53",-61.375,-64.3125,135
"54",-61.375,-64.1875,74
"55",-61.375,-64.0625,86
"56",-61.375,-63.9375,45
"57",-61.375,-63.8125,46
"58",-61.375,-63.6875,123
"59",-61.375,-63.5625,128
"60",-61.375,-63.4375,10
"61",-61.375,-63.3125,1
"62",-61.375,-63.1875,6
"63",-61.125,-74.8125,608
"64",-61.125,-74.6875,185
"65",-61.125,-70.3125,189
"66",-61.125,-70.1875,1927
"67",-61.125,-70.0625,3780
"68",-61.125,-69.9375,4321
"69",-61.125,-69.8125,3082
"70",-61.125,-69.6875,3975
"71",-61.125,-69.5625,3747
"72",-61.125,-69.4375,2988
"73",-61.125,-69.3125,2798
"74",-61.125,-69.1875,2875
"75",-61.125,-69.0625,2307
"76",-61.125,-68.9375,1402
"77",-61.125,-68.8125,544
"78",-61.125,-67.5625,244
"79",-61.125,-67.4375,80
"80",-61.125,-64.3125,115
"81",-61.125,-64.1875,156
"82",-61.125,-64.0625,204
"83",-61.125,-63.9375,67
"84",-61.125,-63.8125,54
"85",-61.125,-63.6875,77
"86",-61.125,-63.5625,133
"87",-61.125,-63.4375,44
"88",-61.125,-63.3125,8
"89",-61.125,-63.1875,5
"90",-61.125,-63.0625,1
"91",-60.875,-74.9375,668
"92",-60.875,-74.8125,2570
"93",-60.875,-74.6875,1708
"94",-60.875,-74.4375,469
"95",-60.875,-74.3125,82
"96",-60.875,-70.8125,487
"97",-60.875,-70.6875,284
"98",-60.875,-70.4375,759
"99",-60.875,-70.3125,2955
"100",-60.875,-70.1875,3286
"101",-60.875,-70.0625,3198
"102",-60.875,-69.9375,2127
"103",-60.875,-69.8125,6941
"104",-60.875,-69.6875,8460
"105",-60.875,-69.5625,3215
"106",-60.875,-69.4375,1396
"107",-60.875,-69.3125,1565
"108",-60.875,-69.1875,1835
"109",-60.875,-69.0625,1868
"110",-60.875,-68.9375,1758
"111",-60.875,-68.8125,933
"112",-60.875,-68.6875,297
"113",-60.875,-67.9375,112
"114",-60.875,-67.8125,1197
"115",-60.875,-67.6875,2401
"116",-60.875,-67.5625,2298
"117",-60.875,-67.4375,2356
"118",-60.875,-67.3125,2215
"119",-60.875,-67.1875,1474
"120",-60.875,-67.0625,294
"121",-60.875,-66.9375,24
"122",-60.875,-66.5625,972
"123",-60.875,-66.4375,1160
"124",-60.875,-66.3125,1103
"125",-60.875,-66.1875,290
"126",-60.875,-64.3125,22
"127",-60.875,-64.1875,642
"128",-60.875,-64.0625,173
"129",-60.875,-63.9375,213
"130",-60.875,-63.8125,48
"131",-60.875,-63.6875,35
"132",-60.875,-63.5625,83
"133",-60.875,-63.4375,71
"134",-60.875,-63.3125,76
"135",-60.875,-63.1875,24
"136",-60.875,-63.0625,5
"137",-60.625,-75.0625,303
"138",-60.625,-74.9375,1293
"139",-60.625,-74.8125,2040
"140",-60.625,-74.6875,2977
"141",-60.625,-74.5625,1845
"142",-60.625,-74.4375,3490
"143",-60.625,-74.3125,2351
"144",-60.625,-74.1875,920
"145",-60.625,-71.1875,614
"146",-60.625,-71.0625,543
"147",-60.625,-70.9375,944
"148",-60.625,-70.8125,2089
"149",-60.625,-70.6875,3172
"150",-60.625,-70.5625,1053
"151",-60.625,-70.4375,2927
"152",-60.625,-70.3125,2733
"153",-60.625,-70.1875,3307
"154",-60.625,-70.0625,1660
"155",-60.625,-69.9375,1191
"156",-60.625,-69.8125,4908
"157",-60.625,-69.6875,6163
"158",-60.625,-69.5625,4305
"159",-60.625,-69.4375,3359
"160",-60.625,-69.3125,2957
"161",-60.625,-69.1875,2573
"162",-60.625,-69.0625,2945
"163",-60.625,-68.9375,2339
"164",-60.625,-68.8125,2034
"165",-60.625,-68.6875,1538
"166",-60.625,-67.9375,1133
"167",-60.625,-67.8125,3136
"168",-60.625,-67.6875,3395
"169",-60.625,-67.5625,2996
"170",-60.625,-67.4375,3196
"171",-60.625,-67.3125,2270
"172",-60.625,-67.1875,2832
"173",-60.625,-67.0625,2548
"174",-60.625,-66.9375,1958
"175",-60.625,-66.8125,2295
"176",-60.625,-66.6875,1447
"177",-60.625,-66.5625,1750
"178",-60.625,-66.4375,1797
"179",-60.625,-66.3125,1335
"180",-60.625,-66.1875,1566
"181",-60.625,-66.0625,885
"182",-60.625,-65.9375,159
"183",-60.625,-65.8125,299
"184",-60.625,-64.0625,1
