"","x","y","numb"
"1",-105.125,-71.8125,2
"2",-105.125,-71.6875,2
"3",-105.125,-71.5625,1
"4",-104.875,-73.4375,14
"5",-104.875,-72.8125,1
"6",-104.875,-72.6875,1
"7",-104.875,-71.9375,2
"8",-104.875,-71.8125,2
"9",-104.875,-71.6875,1
"10",-104.875,-71.5625,10
"11",-104.625,-73.4375,7
"12",-104.625,-73.3125,1
"13",-104.625,-72.9375,1
"14",-104.625,-72.8125,4
"15",-104.625,-72.6875,1
"16",-104.625,-72.5625,1
"17",-104.625,-72.1875,1
"18",-104.625,-72.0625,4
"19",-104.625,-71.9375,3
"20",-104.625,-71.5625,4
"21",-104.625,-71.4375,5
"22",-104.625,-71.1875,1
"23",-104.375,-73.4375,6
"24",-104.375,-73.3125,3
"25",-104.375,-73.1875,3
"26",-104.375,-73.0625,2
"27",-104.375,-72.9375,1
"28",-104.375,-72.4375,1
"29",-104.375,-71.8125,6
"30",-104.375,-71.6875,7
"31",-104.375,-71.4375,3
"32",-104.375,-71.1875,2
"33",-104.125,-72.3125,1
"34",-104.125,-72.0625,1
"35",-104.125,-71.8125,3
"36",-104.125,-71.5625,3
"37",-104.125,-71.4375,1
"38",-104.125,-71.1875,2
"39",-103.875,-72.1875,48
"40",-103.875,-72.0625,1
"41",-103.875,-71.9375,1
"42",-103.875,-71.1875,3
"43",-103.625,-72.3125,5
"44",-103.625,-72.1875,15
"45",-103.625,-72.0625,1
"46",-103.625,-71.9375,5
"47",-103.625,-71.8125,1
"48",-103.625,-71.3125,2
"49",-103.625,-71.1875,1
"50",-103.375,-72.0625,1
"51",-103.375,-71.9375,3
"52",-103.375,-71.8125,3
"53",-103.375,-71.3125,4
"54",-103.125,-71.9375,3
"55",-103.125,-71.8125,3
"56",-103.125,-71.6875,2
"57",-103.125,-71.4375,2
"58",-103.125,-71.3125,3
"59",-102.875,-71.9375,3
"60",-102.875,-71.8125,1
"61",-102.875,-71.6875,1
"62",-102.875,-71.5625,2
"63",-102.875,-71.4375,1
"64",-102.625,-72.0625,1
"65",-102.625,-71.9375,3
"66",-102.625,-71.8125,1
"67",-102.625,-71.6875,1
"68",-102.375,-71.9375,3
"69",-102.375,-71.8125,2
"70",-102.125,-71.9375,3
"71",-102.125,-71.8125,2
"72",-101.875,-71.9375,4
"73",-101.875,-71.8125,3
"74",-101.875,-71.6875,2
"75",-101.625,-71.9375,1
"76",-101.625,-71.8125,2
"77",-101.625,-71.6875,1
"78",-101.375,-71.8125,10
"79",-101.375,-71.6875,5
"80",-101.125,-71.8125,8
"81",-101.125,-71.6875,22
"82",-101.125,-71.5625,4
"83",-100.875,-71.9375,2
"84",-100.875,-71.8125,5
"85",-100.875,-71.6875,26
"86",-100.875,-71.5625,1
"87",-100.875,-71.0625,2
"88",-100.875,-70.9375,16
"89",-100.875,-70.8125,6
"90",-100.625,-71.8125,9
"91",-100.625,-71.6875,20
"92",-100.625,-71.5625,1
"93",-100.625,-71.0625,1
"94",-100.625,-70.9375,13
"95",-100.625,-70.8125,7
"96",-100.375,-71.8125,4
"97",-100.375,-71.6875,18
"98",-100.375,-71.0625,4
"99",-100.375,-70.9375,19
"100",-100.375,-70.8125,11
"101",-100.125,-71.8125,10
"102",-100.125,-71.6875,14
"103",-100.125,-71.5625,3
"104",-100.125,-71.4375,1
"105",-100.125,-71.3125,2
"106",-100.125,-71.0625,2
"107",-100.125,-70.9375,7
"108",-100.125,-70.8125,2
"109",-99.875,-71.9375,5
"110",-99.875,-71.8125,19
"111",-99.875,-71.6875,24
"112",-99.875,-71.5625,6
"113",-99.875,-71.1875,2
"114",-99.875,-71.0625,8
"115",-99.875,-70.9375,18
"116",-99.875,-70.8125,1
"117",-99.625,-71.9375,6
"118",-99.625,-71.8125,11
"119",-99.625,-71.6875,28
"120",-99.625,-71.5625,55
"121",-99.625,-71.0625,3
"122",-99.625,-70.9375,5
"123",-99.375,-71.8125,15
"124",-99.375,-71.6875,172
"125",-99.375,-71.5625,22
"126",-99.375,-71.4375,8
"127",-99.375,-71.3125,2
"128",-99.375,-71.1875,1
"129",-99.375,-71.0625,2
"130",-99.375,-70.9375,1
"131",-99.375,-70.8125,4
"132",-99.125,-71.8125,4
"133",-99.125,-71.6875,31
"134",-99.125,-71.5625,35
"135",-99.125,-71.4375,6
"136",-99.125,-70.9375,2
"137",-99.125,-70.8125,1
"138",-98.875,-71.6875,19
"139",-98.875,-71.5625,36
"140",-98.875,-71.4375,13
"141",-98.875,-71.3125,4
