"","x","y","avg","min","max"
"1",-107.125,-74.0625,178.940979003906,178.940979003906,178.940979003906
"2",-107.125,-73.8125,172,172,172
"3",-107.125,-73.6875,173.5,173,174
"4",-107.125,-73.5625,176.8,175,178
"5",-107.125,-73.4375,179.5,179,180
"6",-106.875,-74.0625,179.9375,179.9375,179.9375
"7",-106.875,-73.9375,169.440979003906,160.940979003906,177.940979003906
"8",-106.875,-73.8125,171,171,171
"9",-106.625,-73.9375,159.940979003906,159.940979003906,159.940979003906
"10",-106.625,-73.8125,170,170,170
"11",-106.375,-74.0625,158.940979003906,158.940979003906,158.940979003906
"12",-106.375,-73.9375,169,169,169
"13",-106.125,-74.0625,157.940979003906,157.940979003906,157.940979003906
"14",-106.125,-73.9375,167.5,167,168
"15",-105.875,-74.1875,155.940979003906,155.940979003906,155.940979003906
"16",-105.875,-74.0625,162.646993001302,156.940979003906,166
"17",-105.625,-74.3125,179.371541341146,178.871541341146,179.871541341146
"18",-105.625,-74.1875,160.646993001302,154.940979003906,164
"19",-105.375,-74.4375,176.371541341146,175.871541341146,176.871541341146
"20",-105.375,-74.3125,161.550699869792,152.940979003906,177.871541341146
"21",-105.125,-74.4375,165.935770670573,157,174.871541341146
"22",-105.125,-74.3125,156.980326334635,151.940979003906,160
"23",-104.875,-74.8125,164.37153116862,163.87153116862,164.87153116862
"24",-104.875,-74.5625,166.247694227431,155,171.871541341146
"25",-104.875,-74.4375,155.938895670573,149.940979003906,172.871541341146
"26",-104.875,-73.1875,167.861114501953,167.861114501953,167.861114501953
"27",-104.875,-73.0625,166.361114501953,165.861114501953,166.861114501953
"28",-104.625,-74.8125,165.204864501953,162.87153116862,166.87153116862
"29",-104.625,-74.6875,161.43576558431,153,169.87153116862
"30",-104.625,-74.5625,155.43837483724,147.940979003906,170.871541341146
"31",-104.625,-73.1875,168.861114501953,168.861114501953,168.861114501953
"32",-104.625,-72.8125,164.861114501953,164.861114501953,164.861114501953
"33",-104.625,-72.6875,163.861114501953,163.861114501953,163.861114501953
"34",-104.625,-72.0625,177,177,177
"35",-104.625,-71.9375,175,174,176
"36",-104.375,-74.8125,160.247687445747,151,167.87153116862
"37",-104.375,-74.6875,155.937503390842,146.940979003906,168.87153116862
"38",-104.375,-73.1875,153.430557250977,137,169.861114501953
"39",-104.375,-73.0625,136,136,136
"40",-104.375,-72.9375,135,135,135
"41",-104.375,-72.6875,162.861114501953,162.861114501953,162.861114501953
"42",-104.375,-72.1875,179.5,179,180
"43",-104.375,-72.0625,178,178,178
"44",-104.375,-71.8125,172.5,172,173
"45",-104.125,-74.8125,150,150,150
"46",-104.125,-74.6875,145.940979003906,145.940979003906,145.940979003906
"47",-104.125,-74.1875,138.940979003906,138.940979003906,138.940979003906
"48",-104.125,-74.0625,137.940979003906,137.940979003906,137.940979003906
"49",-104.125,-73.4375,152.401051839193,133.940979003906,170.861124674479
"50",-104.125,-73.3125,135.470489501953,132.940979003906,138
"51",-104.125,-73.0625,131.940979003906,131.940979003906,131.940979003906
"52",-104.125,-72.9375,130.940979003906,130.940979003906,130.940979003906
"53",-104.125,-72.8125,131.970489501953,129.940979003906,134
"54",-104.125,-72.6875,130.87153116862,130.87153116862,130.87153116862
"55",-104.125,-72.5625,158.272572835286,154.68403116862,161.861114501953
"56",-104.125,-72.4375,133,133,133
"57",-104.125,-72.3125,137.165513780382,127.940979003906,153.68403116862
"58",-104.125,-72.1875,162.715278625488,132,180
"59",-104.125,-72.0625,153.24375406901,126.940979003906,179.722229003906
"60",-104.125,-71.8125,171,171,171
"61",-103.875,-74.9375,160.87153116862,160.87153116862,160.87153116862
"62",-103.875,-74.8125,146.970489501953,144.940979003906,149
"63",-103.875,-74.3125,139.940979003906,139.940979003906,139.940979003906
"64",-103.875,-74.1875,173.861124674479,173.861124674479,173.861124674479
"65",-103.875,-74.0625,136.940979003906,136.940979003906,136.940979003906
"66",-103.875,-73.9375,135.940979003906,135.940979003906,135.940979003906
"67",-103.875,-73.5625,134.940979003906,134.940979003906,134.940979003906
"68",-103.875,-73.4375,146.77778116862,132.87153116862,160.68403116862
"69",-103.875,-73.3125,159.18403116862,158.68403116862,159.68403116862
"70",-103.875,-73.0625,165.34201558431,157.68403116862,173
"71",-103.875,-72.9375,131.87153116862,131.87153116862,131.87153116862
"72",-103.875,-72.8125,164.34201558431,156.68403116862,172
"73",-103.875,-72.6875,155.68403116862,155.68403116862,155.68403116862
"74",-103.875,-72.5625,149.970489501953,128.940979003906,171
"75",-103.875,-72.4375,160.861114501953,160.861114501953,160.861114501953
"76",-103.875,-72.3125,170,170,170
"77",-103.875,-72.0625,168.541899278429,151.68403116862,178.722229003906
"78",-103.875,-71.9375,170.928571428571,131,180
"79",-103.875,-71.8125,170,170,170
"80",-103.625,-74.9375,158.87153116862,157.87153116862,159.87153116862
"81",-103.625,-74.8125,143.940979003906,143.940979003906,143.940979003906
"82",-103.625,-74.3125,174.861124674479,174.861124674479,174.861124674479
"83",-103.625,-74.1875,141,141,141
"84",-103.625,-73.9375,156.43056233724,140,172.861124674479
"85",-103.625,-73.6875,171.861124674479,171.861124674479,171.861124674479
"86",-103.625,-73.5625,150.84201558431,139,162.68403116862
"87",-103.625,-73.4375,167.84201558431,161.68403116862,174
"88",-103.625,-72.0625,158.554402669271,125.940979003906,176.722229003906
"89",-103.625,-71.9375,156.848381890191,150.68403116862,161
"90",-103.625,-71.8125,169,169,169
"91",-103.375,-75.0625,152.538197835286,144.87153116862,156.87153116862
"92",-103.375,-74.9375,142.87153116862,141.87153116862,143.87153116862
"93",-103.375,-74.6875,169.240749782986,148,179.861124674479
"94",-103.375,-74.4375,140.940979003906,140.940979003906,140.940979003906
"95",-103.375,-74.3125,142.5,142,143
"96",-103.375,-74.0625,134.87153116862,134.87153116862,134.87153116862
"97",-103.375,-73.8125,158.51852077908,133.87153116862,176
"98",-103.375,-73.6875,169.84201558431,164.68403116862,175
"99",-103.375,-73.5625,163.68403116862,163.68403116862,163.68403116862
"100",-103.375,-72.0625,161.385624305875,153,168.972229003906
"101",-103.375,-71.9375,157.5,130,172
"102",-103.375,-71.8125,168,168,168
"103",-103.125,-75.0625,154.37153116862,153.87153116862,154.87153116862
"104",-103.125,-74.9375,152.87153116862,152.87153116862,152.87153116862
"105",-103.125,-74.8125,140.87153116862,140.87153116862,140.87153116862
"106",-103.125,-74.6875,145.646993001302,142.940979003906,147
"107",-103.125,-74.5625,166.221076117622,141.940979003906,178.861124674479
"108",-103.125,-74.4375,176.861124674479,176.861124674479,176.861124674479
"109",-103.125,-74.3125,175.861124674479,175.861124674479,175.861124674479
"110",-103.125,-74.0625,178.491322835286,177,179.982645670573
"111",-103.125,-73.8125,172.847225613064,166.68403116862,179.319458007812
"112",-103.125,-72.0625,166.137410481771,124.940979003906,177.902791341146
"113",-103.125,-71.9375,158.305557977586,127.87153116862,175.722229003906
"114",-103.125,-71.6875,167,167,167
"115",-103.125,-71.0625,178.5,178,179
"116",-102.875,-75.0625,146.37153116862,145.87153116862,146.87153116862
"117",-102.875,-74.9375,150.87153116862,149.87153116862,151.87153116862
"118",-102.875,-74.6875,139.87153116862,139.87153116862,139.87153116862
"119",-102.875,-74.4375,145,145,145
"120",-102.875,-74.3125,139.93576558431,135.87153116862,144
"121",-102.875,-72.0625,158.967597113715,148,179.902791341146
"122",-102.875,-71.9375,162.744445800781,129,174.722229003906
"123",-102.875,-71.8125,153.34201558431,148.68403116862,158
"124",-102.875,-71.1875,177,177,177
"125",-102.875,-71.0625,180,180,180
"126",-102.625,-75.0625,147.87153116862,147.87153116862,147.87153116862
"127",-102.625,-74.9375,148.87153116862,148.87153116862,148.87153116862
"128",-102.625,-74.5625,142.43576558431,138.87153116862,146
"129",-102.625,-74.4375,137.87153116862,137.87153116862,137.87153116862
"130",-102.625,-74.3125,136.87153116862,136.87153116862,136.87153116862
"131",-102.625,-72.0625,123.940979003906,123.940979003906,123.940979003906
"132",-102.625,-71.9375,165.15234375,146,179.21875
"133",-102.625,-71.8125,154.082178751628,128,179.08681233724
"134",-102.625,-71.6875,167.666666666667,166,169
"135",-102.625,-71.5625,170,170,170
"136",-102.625,-71.4375,171.5,171,172
"137",-102.625,-71.3125,173.333333333333,173,174
"138",-102.625,-71.1875,175.5,175,176
"139",-102.375,-71.9375,167.184660015684,126.87153116862,178.21875
"140",-102.375,-71.8125,153.539498647054,127,178.08681233724
"141",-102.375,-71.6875,166,165,167
"142",-102.125,-71.9375,159.703708224826,122.940979003906,179.951395670573
"143",-102.125,-71.8125,161.111913436498,142,180
"144",-102.125,-71.6875,172.467020670573,165,178
"145",-102.125,-71.5625,179.666666666667,179,180
"146",-101.875,-71.9375,152.594619750977,121.940979003906,175.21875
"147",-101.875,-71.8125,151.232639312744,126,168
"148",-101.875,-71.6875,170.298933549361,142.68403116862,177
"149",-101.875,-71.5625,178.434041341146,176.934041341146,179.934041341146
"150",-101.625,-71.9375,152.77778116862,120.940979003906,178.951395670573
"151",-101.625,-71.8125,162.616514983001,125.87153116862,176.08681233724
"152",-101.625,-71.6875,154.757524278429,125,174
"153",-101.625,-71.5625,145.833333333333,122,153
"154",-101.625,-71.4375,149,146,152
