"","x","y","avg","min","max"
"1",-109.875,-72.1875,176,176,176
"2",-109.875,-72.0625,168,168,168
"3",-109.875,-71.9375,166,165,167
"4",-109.625,-72.1875,175,175,175
"5",-109.625,-72.0625,174,174,174
"6",-109.625,-71.9375,163.5,163,164
"7",-109.625,-71.8125,162,162,162
"8",-109.375,-72.0625,173,173,173
"9",-109.375,-71.8125,161,161,161
"10",-109.125,-72.1875,171.666666666667,171,172
"11",-109.125,-71.8125,159.5,159,160
"12",-108.875,-72.1875,169,168,170
"13",-108.875,-71.9375,157.5,157,158
"14",-108.625,-72.1875,166.5,166,167
"15",-108.625,-71.9375,155.5,155,156
"16",-108.375,-72.1875,164,163,165
"17",-108.375,-72.0625,150.5,150,151
"18",-108.375,-71.9375,153,152,154
"19",-108.125,-73.0625,149,149,149
"20",-108.125,-72.3125,161,161,161
"21",-108.125,-72.1875,147.75,142,162
"22",-108.125,-72.0625,146.666666666667,145,149
"23",-107.875,-73.4375,177.2,175,180
"24",-107.875,-73.3125,171,168,174
"25",-107.875,-73.1875,153.5,152,155
"26",-107.875,-73.0625,148.4,146,151
"27",-107.875,-72.9375,144,143,145
"28",-107.875,-72.8125,141,140,142
"29",-107.875,-72.6875,137,135,139
"30",-107.875,-72.3125,160,160,160
"31",-107.875,-72.1875,139,137,141
"32",-107.625,-73.4375,179,179,179
"33",-107.625,-73.3125,162.5,158,167
"34",-107.625,-73.1875,156.5,156,157
"35",-107.625,-72.6875,178,176,180
"36",-107.625,-72.5625,132.5,131,134
"37",-107.625,-72.4375,129.5,129,130
"38",-107.625,-72.1875,139.4,133,159
"39",-107.375,-72.6875,172.428571428571,170,175
"40",-107.375,-72.5625,126,125,127
"41",-107.375,-72.4375,128,128,128
"42",-107.375,-72.1875,141.6,130,158
"43",-107.375,-72.0625,129,129,129
"44",-107.125,-72.6875,167.5,166,169
"45",-107.125,-72.4375,124,124,124
"46",-107.125,-72.3125,142,140,144
"47",-107.125,-72.1875,156,156,156
"48",-107.125,-72.0625,127,126,128
"49",-107.125,-71.9375,125,125,125
"50",-106.875,-72.6875,164.5,164,165
"51",-106.875,-72.4375,143,123,149
"52",-106.875,-72.3125,138.5,138,139
"53",-106.875,-72.1875,137,137,137
"54",-106.875,-72.0625,154.5,154,155
"55",-106.875,-71.9375,123.5,123,124
"56",-106.625,-72.6875,160.5,160,161
"57",-106.625,-72.5625,157.428571428571,153,163
"58",-106.625,-72.4375,151,150,152
"59",-106.625,-72.3125,118.75,112,122
"60",-106.625,-72.1875,119,110,136
"61",-106.625,-71.9375,130,105,153
"62",-106.625,-71.8125,119,103,150
"63",-106.375,-72.5625,157.5,157,158
"64",-106.375,-72.4375,144.173614501953,141.673614501953,146.673614501953
"65",-106.375,-72.3125,125.360120500837,113,140.673614501953
"66",-106.375,-72.1875,134.173614501953,131.673614501953,138.673614501953
"67",-106.375,-72.0625,127.75,109,135
"68",-106.375,-71.9375,102.833333333333,99,108
"69",-106.375,-71.8125,138.166666666667,119,149
"70",-106.125,-72.4375,149.273614501953,147.673614501953,150.673614501953
"71",-106.125,-72.3125,126.173614501953,125.673614501953,126.673614501953
"72",-106.125,-72.1875,129.173614501953,127.673614501953,130.673614501953
"73",-106.125,-71.9375,119.5,97,132
"74",-106.125,-71.8125,144.5,144,145
